id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
49,505 Seagate Way,2.0,3.0,Belmont,"1,650 sqft","Nov 26, 2013","$1,010,000",37.530148,-122.275246,CA,Single-Family Home,1010000,"$1,103,000",94002,,,,Sold,SAN MATEO
50,2937 San Juan Blvd,2.0,3.0,Belmont,"1,930 sqft","Nov 25, 2013","$1,300,000",37.515514,-122.31248,CA,Single-Family Home,1300000,"$1,298,000",94002,,,,Sold,SAN MATEO
51,2019 Notre Dame Ave,2.0,3.0,Belmont,"1,180 sqft","Nov 22, 2013","$906,000",37.52225,-122.29817,CA,Single-Family Home,906000,"$1,136,000",94002,,,,Sold,SAN MATEO
52,2503 Hastings Dr,2.5,3.0,Belmont,"2,210 sqft","Nov 21, 2013","$1,245,000",37.503433,-122.29508,CA,Single-Family Home,1245000,"$1,371,000",94002,,,,Sold,SAN MATEO
53,1800 Miller Ave,2.0,3.0,Belmont,"1,690 sqft","Nov 21, 2013","$1,069,000",37.524445,-122.296715,CA,Single-Family Home,1069000,"$1,160,000",94002,,,,Sold,SAN MATEO
54,417 Wessex Way,2.0,4.0,Belmont,"1,952 sqft","Nov 20, 2013","$799,000",37.52509,-122.27239,CA,Multi-Family,799000,"$1,133,000",94002,,,,Sold,SAN MATEO
55,2708 Hallmark Dr,2.0,4.0,Belmont,"1,820 sqft","Nov 19, 2013","$1,453,000",37.50521,-122.31407,CA,Single-Family Home,1453000,"$1,513,000",94002,,,,Sold,SAN MATEO
56,411 Briarfield Way,1.0,3.0,Belmont,"1,080 sqft","Nov 19, 2013","$780,000",37.526604,-122.274704,CA,Single-Family Home,780000,"$867,000",94002,,,,Sold,SAN MATEO
57,2201 Coronet Blvd,2.0,3.0,Belmont,"1,580 sqft","Nov 18, 2013","$995,000",37.519054,-122.298706,CA,Single-Family Home,995000,"$1,167,000",94002,,,,Sold,SAN MATEO
58,341 Malcolm Ave,2.0,3.0,Belmont,"1,870 sqft","Nov 18, 2013","$875,000",37.52739,-122.287,CA,Single-Family Home,875000,"$1,226,000",94002,,,,Sold,SAN MATEO
59,3108 Marburger Ave,2.0,2.0,Belmont,"1,200 sqft","Nov 15, 2013","$701,000",37.515373,-122.311935,CA,Single-Family Home,701000,"$930,000",94002,,,,Sold,SAN MATEO
60,924 Ruth Ave,1.0,2.0,Belmont,850 sqft,"Nov 15, 2013","$649,500",37.527172,-122.290764,CA,Single-Family Home,649500,"$813,000",94002,,,,Sold,SAN MATEO
61,608 Hiller St,2.0,4.0,Belmont,"1,940 sqft","Nov 15, 2013","$720,000",37.5273,-122.27603,CA,Single-Family Home,720000,"$1,046,000",94002,,,,Sold,SAN MATEO
62,2317 Hastings Dr,2.5,3.0,Belmont,"2,150 sqft","Nov 15, 2013","$1,300,000",37.506927,-122.29812,CA,Single-Family Home,1300000,"$1,354,000",94002,,,,Sold,SAN MATEO
63,300 Davey Glen Rd #3809,2.0,3.0,Belmont,"1,404 sqft","Nov 15, 2013","$710,000",37.525707,-122.28667,CA,Condo,710000,"$719,000",94002,,,,Sold,SAN MATEO
64,614 Chesterton Ave,1.0,3.0,Belmont,"1,080 sqft","Nov 15, 2013","$845,000",37.527294,-122.27306,CA,Single-Family Home,845000,"$899,000",94002,,,,Sold,SAN MATEO
65,1004 Lassen Dr,2.0,3.0,Belmont,"1,610 sqft","Nov 13, 2013","$1,130,000",37.51119,-122.31824,CA,Single-Family Home,1130000,"$1,207,000",94002,,,,Sold,SAN MATEO
