id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
101,4346 Headen Way,2.5,3.0,Santa Clara,"1,716 sqft","Jan 29, 2014","$785,000",37.398067,-121.95365,CA,Condo,785000,"$902,000",95054,,,,Sold,SANTA CLARA
102,3057 Cameron Way,2.0,3.0,Santa Clara,"1,240 sqft","Jan 29, 2014","$940,000",37.325928,-121.98164,CA,Single-Family Home,940000,"$1,022,000",95051,,,,Sold,SANTA CLARA
103,2045 Larsen Ct,2.0,4.0,Santa Clara,"2,030 sqft","Jan 28, 2014","$879,000",37.35937,-121.97469,CA,Single-Family Home,879000,"$1,002,000",95051,,,,Sold,SANTA CLARA
104,938 Kiely Blvd #H,1.0,2.0,Santa Clara,882 sqft,"Jan 28, 2014","$360,000",37.342846,-121.978874,CA,Condo,360000,"$411,000",95051,,,,Sold,SANTA CLARA
105,4225 Rivermark Pkwy,2.5,4.0,Santa Clara,"2,627 sqft","Jan 24, 2014","$1,330,000",37.397305,-121.950165,CA,Single-Family Home,1330000,"$1,379,000",95054,,,,Sold,SANTA CLARA
106,3429 Fowler Ave,2.0,3.0,Santa Clara,"1,080 sqft","Jan 17, 2014","$702,000",37.355865,-121.988945,CA,Single-Family Home,702000,"$702,000",95051,,,,Sold,SANTA CLARA
107,2819 Agate Dr,1.0,4.0,Santa Clara,"1,144 sqft","Jan 16, 2014","$512,500",37.370094,-121.97803,CA,Single-Family Home,512500,"$686,000",95051,,,,Sold,SANTA CLARA
108,465 Giannini Dr,2.0,4.0,Santa Clara,"1,350 sqft","Jan 16, 2014","$1,040,000",37.33041,-122.00247,CA,Single-Family Home,1040000,"$1,132,000",95051,,,,Sold,SANTA CLARA
109,2168 Ventura Pl,2.0,3.0,Santa Clara,"1,626 sqft","Jan 15, 2014","$715,000",37.36076,-121.982895,CA,Single-Family Home,715000,"$808,000",95051,,,,Sold,SANTA CLARA
110,1730 Halford Ave #139,2.0,2.0,Santa Clara,983 sqft,"Jan 15, 2014","$380,000",37.354927,-121.9997,CA,Condo,380000,"$440,000",95051,,,,Sold,SANTA CLARA
111,180 Gilbert Ave,2.0,4.0,Santa Clara,"1,232 sqft","Jan 15, 2014","$1,170,000",37.327072,-121.98513,CA,Single-Family Home,1170000,"$1,023,000",95051,,,,Sold,SANTA CLARA
112,1821 Nelson Dr,2.0,3.0,Santa Clara,"1,095 sqft","Jan 15, 2014","$598,000",37.39943,-121.95878,CA,Single-Family Home,598000,"$640,000",95054,,,,Sold,SANTA CLARA
113,1883 Agnew Rd #348,2.0,2.0,Santa Clara,"1,070 sqft","Jan 13, 2014","$547,000",37.395626,-121.95862,CA,Condo,547000,"$579,000",95054,,,,Sold,SANTA CLARA
114,1610 Santa Clara St,,,Santa Clara,"3,780 sqft","Jan 10, 2014","$1,186,500",37.34419,-121.95034,CA,Multi-Family,1186500,,95050,,,,Sold,SANTA CLARA
115,4437 Laird Cir,3.0,3.0,Santa Clara,"1,590 sqft","Jan 10, 2014","$920,000",37.401512,-121.94869,CA,Single-Family Home,920000,"$1,000,000",95054,,,,Sold,SANTA CLARA
116,1934 Murguia Ave,2.0,3.0,Santa Clara,"1,460 sqft","Jan 10, 2014","$825,000",37.341305,-121.95559,CA,Single-Family Home,825000,"$835,000",95050,,,,Sold,SANTA CLARA
117,4433 Cheeney St,1.0,2.0,Santa Clara,"1,285 sqft","Jan 10, 2014","$625,000",37.39594,-121.96196,CA,Single-Family Home,625000,"$702,000",95054,,,,Sold,SANTA CLARA
118,4217 Stewart Ln,2.5,3.0,Santa Clara,"3,044 sqft","Jan 10, 2014","$1,415,000",37.397,-121.95112,CA,Single-Family Home,1415000,"$1,463,000",95054,,,,Sold,SANTA CLARA
119,3683 Europe Ct,2.0,2.0,Santa Clara,"1,524 sqft","Jan 10, 2014","$699,000",37.349346,-121.99756,CA,Condo,699000,"$725,000",95051,,,,Sold,SANTA CLARA
120,2601 Cortez Dr #2102,2.0,3.0,Santa Clara,974 sqft,"Jan 10, 2014","$486,000",37.369347,-121.97484,CA,Condo,486000,"$528,000",95051,,,,Sold,SANTA CLARA
121,1335 Crowley Ave,1.0,3.0,Santa Clara,"1,000 sqft","Jan 9, 2014","$706,000",37.34994,-121.97644,CA,Single-Family Home,706000,"$820,000",95051,,,,Sold,SANTA CLARA
122,355 Concannon Ct,1.0,3.0,Santa Clara,"1,075 sqft","Jan 9, 2014","$716,500",37.333607,-121.95524,CA,Single-Family Home,716500,"$794,000",95050,,,,Sold,SANTA CLARA
123,2300 Falling Water Ct,2.5,4.0,Santa Clara,"1,800 sqft","Jan 9, 2014","$109,500",37.392815,-121.96489,CA,Condo,109500,"$680,000",95054,,,,Sold,SANTA CLARA
124,889 Circle Dr,1.5,2.0,Santa Clara,"1,458 sqft","Jan 9, 2014","$700,000",37.343243,-121.939514,CA,Single-Family Home,700000,"$909,000",95050,,,,Sold,SANTA CLARA
125,2706 Estella Dr,2.0,4.0,Santa Clara,"1,597 sqft","Jan 9, 2014","$1,180,000",37.327335,-121.97197,CA,Single-Family Home,1180000,"$1,196,000",95051,,,,Sold,SANTA CLARA
126,3062 Fresno St,2.0,3.0,Santa Clara,"1,881 sqft","Jan 9, 2014","$851,000",37.349724,-121.981636,CA,Single-Family Home,851000,"$961,000",95051,,,,Sold,SANTA CLARA
127,3375 Gonzaga Pl,2.0,3.0,Santa Clara,"1,374 sqft","Jan 8, 2014","$780,000",37.363476,-121.98954,CA,Single-Family Home,780000,"$888,000",95051,,,,Sold,SANTA CLARA
128,758 Robin Dr,2.0,4.0,Santa Clara,"1,322 sqft","Jan 8, 2014","$817,000",37.34172,-121.96219,CA,Single-Family Home,817000,"$835,000",95050,,,,Sold,SANTA CLARA
129,1273 Civic Center Dr,1.0,2.0,Santa Clara,626 sqft,"Jan 8, 2014","$436,000",37.35443,-121.95083,CA,Single-Family Home,436000,"$510,000",95050,,,,Sold,SANTA CLARA
