id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
57,320 Carmel Ave,3.0,3.0,Pacifica,"1,580 sqft","Nov 27, 2013","$675,000",37.63592,-122.4874,CA,Single-Family Home,675000,"$929,000",94044,,,,Sold,SAN MATEO
58,276 Gateway Dr,1.0,3.0,Pacifica,"1,070 sqft","Nov 27, 2013","$575,000",37.66215,-122.47967,CA,Single-Family Home,575000,"$674,000",94044,,,,Sold,SAN MATEO
59,342 Reichling Ave,,,Pacifica,,"Nov 27, 2013","$1,075,000",37.60977,-122.48427,CA,Single-Family Home,1075000,,94044,,,,Sold,SAN MATEO
60,1189 Manzanita Dr,2.0,3.0,Pacifica,"1,120 sqft","Nov 27, 2013","$690,000",37.584206,-122.47869,CA,Single-Family Home,690000,"$821,000",94044,,,,Sold,SAN MATEO
61,100 Franz Ct,2.5,4.0,Pacifica,"1,720 sqft","Nov 27, 2013","$718,000",37.612656,-122.48702,CA,Single-Family Home,718000,"$837,000",94044,,,,Sold,SAN MATEO
62,611 Farallon Ave,1.0,2.0,Pacifica,"1,260 sqft","Nov 27, 2013","$550,000",37.651794,-122.48234,CA,Single-Family Home,550000,"$723,000",94044,,,,Sold,SAN MATEO
63,305 Loma Vista Ter,1.0,2.0,Pacifica,"1,040 sqft","Nov 27, 2013","$604,000",37.635654,-122.487785,CA,Single-Family Home,604000,"$762,000",94044,,,,Sold,SAN MATEO
64,828 Burns Ct,2.0,3.0,Pacifica,"1,130 sqft","Nov 26, 2013","$670,000",37.619038,-122.48341,CA,Single-Family Home,670000,"$712,000",94044,,,,Sold,SAN MATEO
65,655 Heather Ct,2.0,3.0,Pacifica,"1,220 sqft","Nov 26, 2013","$525,000",37.6445,-122.470825,CA,Single-Family Home,525000,"$669,000",94044,,,,Sold,SAN MATEO
66,1111 Oddstad Blvd,1.5,2.0,Pacifica,940 sqft,"Nov 26, 2013","$410,000",37.592365,-122.464676,CA,Single-Family Home,410000,"$466,000",94044,,,,Sold,SAN MATEO
67,1209 Seville Dr,2.0,3.0,Pacifica,"1,080 sqft","Nov 22, 2013","$665,000",37.590576,-122.49257,CA,Single-Family Home,665000,"$683,000",94044,,,,Sold,SAN MATEO
68,1511 Madeira Dr,1.0,3.0,Pacifica,"1,040 sqft","Nov 22, 2013","$595,000",37.58177,-122.48078,CA,Single-Family Home,595000,"$667,000",94044,,,,Sold,SAN MATEO
69,1065 Barcelona Dr,2.0,3.0,Pacifica,"1,490 sqft","Nov 19, 2013","$680,000",37.592617,-122.48706,CA,Single-Family Home,680000,"$860,000",94044,,,,Sold,SAN MATEO
70,451 Farallon Ave,3.5,4.0,Pacifica,"2,850 sqft","Nov 19, 2013","$895,000",37.65418,-122.48386,CA,Single-Family Home,895000,"$1,272,000",94044,,,,Sold,SAN MATEO
71,1303 Poplar Ave,2.0,3.0,Pacifica,"1,110 sqft","Nov 19, 2013","$670,000",37.589314,-122.47801,CA,Single-Family Home,670000,"$709,000",94044,,,,Sold,SAN MATEO
72,5003 Palmetto Ave #83,2.0,2.0,Pacifica,"1,200 sqft","Nov 18, 2013","$504,000",37.65977,-122.490524,CA,Condo,504000,"$533,000",94044,,,,Sold,SAN MATEO
73,504 Monterey Rd #1,1.5,2.0,Pacifica,"1,050 sqft","Nov 15, 2013","$499,000",37.649868,-122.48049,CA,Condo,499000,"$545,000",94044,,,,Sold,SAN MATEO
74,308 Magellan Dr,1.0,3.0,Pacifica,"1,110 sqft","Nov 15, 2013","$590,000",37.6609,-122.48712,CA,Single-Family Home,590000,"$725,000",94044,,,,Sold,SAN MATEO
75,1431 Terra Nova Blvd,1.5,2.0,Pacifica,960 sqft,"Nov 14, 2013","$126,818",37.590878,-122.47607,CA,Single-Family Home,126818,"$534,000",94044,,,,Sold,SAN MATEO
76,1098 Everglades Dr,2.0,3.0,Pacifica,"1,100 sqft","Nov 14, 2013","$660,000",37.593304,-122.46872,CA,Single-Family Home,660000,"$804,000",94044,,,,Sold,SAN MATEO
77,455 Roberts Rd,2.5,2.0,Pacifica,"1,480 sqft","Nov 13, 2013","$600,000",37.602222,-122.4974,CA,Condo,600000,"$704,000",94044,,,,Sold,SAN MATEO
78,178 Brighton Rd,1.0,1.0,Pacifica,820 sqft,"Nov 8, 2013","$355,000",37.630398,-122.49054,CA,Single-Family Home,355000,"$453,000",94044,,,,Sold,SAN MATEO
79,1395 Solano Dr,1.0,3.0,Pacifica,"1,040 sqft","Nov 8, 2013","$600,000",37.584503,-122.49114,CA,Single-Family Home,600000,"$701,000",94044,,,,Sold,SAN MATEO
80,222 Monterey Rd,1.0,3.0,Pacifica,"1,410 sqft","Nov 8, 2013","$550,000",37.651436,-122.48826,CA,Single-Family Home,550000,"$669,000",94044,,,,Sold,SAN MATEO
81,308 Olympian Way,2.0,1.0,Pacifica,"1,040 sqft","Nov 7, 2013","$1,224,500",37.592793,-122.51103,CA,Single-Family Home,1224500,"$1,198,000",94044,,,,Sold,SAN MATEO
82,600 Heather Ct,2.0,3.0,Pacifica,"1,700 sqft","Nov 7, 2013","$556,000",37.644936,-122.471825,CA,Single-Family Home,556000,"$684,000",94044,,,,Sold,SAN MATEO
83,515 Monterey Rd,3.0,3.0,Pacifica,"1,760 sqft","Nov 6, 2013","$725,000",37.649384,-122.47935,CA,Single-Family Home,725000,"$918,000",94044,,,,Sold,SAN MATEO
84,3 Muir Way,2.5,4.0,Pacifica,"1,760 sqft","Nov 6, 2013","$805,000",37.58568,-122.47033,CA,Single-Family Home,805000,"$869,000",94044,,,,Sold,SAN MATEO
85,545 Farallon Ave,2.0,2.0,Pacifica,930 sqft,"Nov 5, 2013","$625,000",37.652615,-122.48332,CA,Single-Family Home,625000,"$827,000",94044,,,,Sold,SAN MATEO
86,340 Farallon Ave,2.5,4.0,Pacifica,"3,220 sqft","Nov 5, 2013","$1,025,000",37.65509,-122.48549,CA,Single-Family Home,1025000,"$1,110,000",94044,,,,Sold,SAN MATEO
87,150 Gateway Dr,2.0,3.0,Pacifica,"1,180 sqft","Nov 1, 2013","$650,000",37.66442,-122.48195,CA,Single-Family Home,650000,"$838,000",94044,,,,Sold,SAN MATEO
88,1542 Crespi Dr,3.0,3.0,Pacifica,"1,380 sqft","Nov 1, 2013","$630,000",37.59859,-122.48232,CA,Single-Family Home,630000,"$763,000",94044,,,,Sold,SAN MATEO
89,689 Lockhaven Dr,2.0,3.0,Pacifica,"1,220 sqft","Nov 1, 2013","$613,000",37.644047,-122.4715,CA,Single-Family Home,613000,"$611,000",94044,,,,Sold,SAN MATEO
90,1667 Toledo Ct,1.0,3.0,Pacifica,"1,040 sqft","Oct 31, 2013","$595,000",37.58191,-122.476395,CA,Single-Family Home,595000,"$724,000",94044,,,,Sold,SAN MATEO
91,215 Beaumont Blvd,1.0,3.0,Pacifica,"1,830 sqft","Oct 31, 2013","$875,000",37.656082,-122.48935,CA,Single-Family Home,875000,"$855,000",94044,,,,Sold,SAN MATEO
92,200 Palmetto Ave,2.0,1.0,Pacifica,"1,176 sqft","Oct 31, 2013","$388,000",37.65644,-122.49267,CA,Condo,388000,"$551,000",94044,,,,Sold,SAN MATEO
93,5 Tranquility Ct,4.0,5.0,Pacifica,"3,385 sqft","Oct 30, 2013","$1,600,000",37.643238,-122.489555,CA,Single-Family Home,1600000,"$1,771,000",94044,,,,Sold,SAN MATEO
94,1147 Palou Dr,2.0,4.0,Pacifica,"1,540 sqft","Oct 30, 2013","$720,000",37.58263,-122.4916,CA,Single-Family Home,720000,"$814,000",94044,,,,Sold,SAN MATEO
95,1243 Terra Nova Blvd,2.0,2.0,Pacifica,"1,400 sqft","Oct 30, 2013","$415,000",37.587086,-122.47764,CA,Single-Family Home,415000,"$589,000",94044,,,,Sold,SAN MATEO
96,751 Lundy Way,2.0,3.0,Pacifica,"1,130 sqft","Oct 29, 2013","$545,000",37.620476,-122.484055,CA,Single-Family Home,545000,"$710,000",94044,,,,Sold,SAN MATEO
97,12 Melrose Ct,3.0,4.0,Pacifica,"1,180 sqft","Oct 28, 2013","$738,500",37.65532,-122.47974,CA,Single-Family Home,738500,"$818,000",94044,,,,Sold,SAN MATEO
98,1112 Valencia Way,2.0,3.0,Pacifica,"1,080 sqft","Oct 25, 2013","$670,000",37.594643,-122.48618,CA,Single-Family Home,670000,"$800,000",94044,,,,Sold,SAN MATEO
99,305 Sycamore St,1.0,2.0,Pacifica,"1,210 sqft","Oct 25, 2013","$314,500",37.647118,-122.47332,CA,Single-Family Home,314500,"$520,000",94044,,,,Sold,SAN MATEO
100,661 Canyon Dr,1.0,2.0,Pacifica,720 sqft,"Oct 25, 2013","$580,000",37.635406,-122.48041,CA,Single-Family Home,580000,"$586,000",94044,,,,Sold,SAN MATEO
101,889 Linda Mar Blvd,1.0,3.0,Pacifica,"1,040 sqft","Oct 23, 2013","$620,000",37.590286,-122.4945,CA,Single-Family Home,620000,"$723,000",94044,,,,Sold,SAN MATEO
102,27 Brookhaven Ct,2.0,3.0,Pacifica,"1,180 sqft","Oct 22, 2013","$650,000",37.65816,-122.48398,CA,Single-Family Home,650000,"$748,000",94044,,,,Sold,SAN MATEO
103,490 Lewis Ln,,,Pacifica,,"Oct 21, 2013","$1,010,000",37.647438,-122.480225,CA,Multi-Family,1010000,"$580,000",94044,,,,Sold,SAN MATEO
104,343 Reichling Ave,2.0,4.0,Pacifica,"1,660 sqft","Oct 21, 2013","$675,000",37.610367,-122.48358,CA,Single-Family Home,675000,"$809,000",94044,,,,Sold,SAN MATEO
105,294 Clifton Rd,1.0,2.0,Pacifica,950 sqft,"Oct 18, 2013","$535,000",37.65273,-122.48694,CA,Single-Family Home,535000,"$668,000",94044,,,,Sold,SAN MATEO
106,5020 Palmetto Ave,2.0,3.0,Pacifica,"1,250 sqft","Oct 16, 2013","$595,000",37.660885,-122.490036,CA,Single-Family Home,595000,"$806,000",94044,,,,Sold,SAN MATEO
107,774 Prairie Creek Dr,2.0,3.0,Pacifica,"1,080 sqft","Oct 16, 2013","$609,000",37.589417,-122.461586,CA,Single-Family Home,609000,"$782,000",94044,,,,Sold,SAN MATEO
108,1243 Linda Mar Blvd,1.0,3.0,Pacifica,"1,290 sqft","Oct 16, 2013","$610,000",37.5845,-122.48628,CA,Single-Family Home,610000,"$784,000",94044,,,,Sold,SAN MATEO
109,359 Inverness Dr,1.5,3.0,Pacifica,"1,260 sqft","Oct 16, 2013","$625,000",37.6528,-122.478355,CA,Single-Family Home,625000,"$652,000",94044,,,,Sold,SAN MATEO
110,5030 Palmetto Ave,2.0,3.0,Pacifica,"1,250 sqft","Oct 15, 2013","$600,000",37.660786,-122.489365,CA,Single-Family Home,600000,"$805,000",94044,,,,Sold,SAN MATEO
111,621 Sharp Park Rd,2.5,3.0,Pacifica,"1,380 sqft","Oct 15, 2013","$600,000",37.63474,-122.473305,CA,Single-Family Home,600000,"$731,000",94044,,,,Sold,SAN MATEO
112,637 Forest Lake Dr,1.0,3.0,Pacifica,"1,110 sqft","Oct 11, 2013","$590,000",37.65186,-122.47548,CA,Single-Family Home,590000,"$692,000",94044,,,,Sold,SAN MATEO
113,11 Buffalo Ct,2.0,3.0,Pacifica,"1,240 sqft","Oct 11, 2013","$720,000",37.59643,-122.46284,CA,Single-Family Home,720000,"$870,000",94044,,,,Sold,SAN MATEO
114,967 Fassler Ave,2.5,2.0,Pacifica,"1,450 sqft","Oct 11, 2013","$600,000",37.599754,-122.48522,CA,Single-Family Home,600000,"$767,000",94044,,,,Sold,SAN MATEO
115,1049 Rainier Ave,2.5,4.0,Pacifica,"2,310 sqft","Oct 10, 2013","$740,000",37.59053,-122.4647,CA,Single-Family Home,740000,"$948,000",94044,,,,Sold,SAN MATEO
116,394 Coral Ridge Dr,2.0,3.0,Pacifica,"1,370 sqft","Oct 10, 2013","$750,000",37.656906,-122.48719,CA,Single-Family Home,750000,"$881,000",94044,,,,Sold,SAN MATEO
117,426 Lewis Ln,2.5,3.0,Pacifica,"1,614 sqft","Oct 9, 2013","$625,000",37.64811,-122.48178,CA,Condo,625000,"$944,000",94044,,,,Sold,SAN MATEO
118,402 Donaldson Ave,1.0,1.0,Pacifica,630 sqft,"Oct 8, 2013","$405,000",37.609337,-122.493286,CA,Single-Family Home,405000,"$659,000",94044,,,,Sold,SAN MATEO
119,620 Lockhaven Dr,2.0,3.0,Pacifica,"1,220 sqft","Oct 8, 2013","$620,000",37.644814,-122.473305,CA,Single-Family Home,620000,"$733,000",94044,,,,Sold,SAN MATEO
120,1246 Lerida Way,2.0,3.0,Pacifica,"1,500 sqft","Oct 4, 2013","$680,000",37.592766,-122.479416,CA,Single-Family Home,680000,"$857,000",94044,,,,Sold,SAN MATEO
121,1560 Grand Ave,1.0,2.0,Pacifica,"1,030 sqft","Oct 4, 2013","$544,000",37.59105,-122.51134,CA,Single-Family Home,544000,"$805,000",94044,,,,Sold,SAN MATEO
122,369 Pacific Ave,1.0,2.0,Pacifica,880 sqft,"Oct 3, 2013","$482,500",37.632145,-122.48646,CA,Single-Family Home,482500,"$665,000",94044,,,,Sold,SAN MATEO
123,6 Spruce Ct,,,Pacifica,,"Oct 3, 2013","$268,000",37.593082,-122.480804,CA,Unknown,268000,,94044,,,,Sold,SAN MATEO
124,730 Fern Ave,2.0,3.0,Pacifica,"1,120 sqft","Oct 3, 2013","$600,000",37.608704,-122.47842,CA,Single-Family Home,600000,"$704,000",94044,,,,Sold,SAN MATEO
125,498 Paloma Ave,1.0,2.0,Pacifica,"1,110 sqft","Oct 3, 2013","$680,000",37.636604,-122.48376,CA,Single-Family Home,680000,"$692,000",94044,,,,Sold,SAN MATEO
126,496 Lynbrook Dr,2.0,3.0,Pacifica,"1,310 sqft","Oct 1, 2013","$500,000",37.654373,-122.475464,CA,Single-Family Home,500000,"$665,000",94044,,,,Sold,SAN MATEO
127,389 Glencourt Way,2.0,3.0,Pacifica,"1,220 sqft","Oct 1, 2013","$590,500",37.648365,-122.47465,CA,Single-Family Home,590500,"$606,000",94044,,,,Sold,SAN MATEO
128,1415 Linda Mar Blvd,1.0,3.0,Pacifica,"1,040 sqft","Sep 30, 2013","$625,000",37.582607,-122.4829,CA,Single-Family Home,625000,"$709,000",94044,,,,Sold,SAN MATEO
129,1120 Glacier Ave,2.0,4.0,Pacifica,"1,360 sqft","Sep 27, 2013","$710,000",37.59172,-122.4618,CA,Single-Family Home,710000,"$850,000",94044,,,,Sold,SAN MATEO
130,1131 Sheila Ln,2.0,3.0,Pacifica,"1,510 sqft","Sep 27, 2013","$650,000",37.586414,-122.48437,CA,Single-Family Home,650000,"$800,000",94044,,,,Sold,SAN MATEO
131,1327 Livingston Ave,4.5,4.0,Pacifica,"3,028 sqft","Sep 27, 2013","$1,395,000",37.594185,-122.50888,CA,Single-Family Home,1395000,"$1,402,000",94044,,,,Sold,SAN MATEO
132,724 Claridge Dr,2.0,3.0,Pacifica,"1,220 sqft","Sep 27, 2013","$580,000",37.64386,-122.46986,CA,Single-Family Home,580000,"$728,000",94044,,,,Sold,SAN MATEO
133,438 Firecrest Ave,2.5,4.0,Pacifica,"1,610 sqft","Sep 26, 2013","$655,000",37.655502,-122.4752,CA,Single-Family Home,655000,"$766,000",94044,,,,Sold,SAN MATEO
134,1207 De Solo Dr,1.0,3.0,Pacifica,"1,040 sqft","Sep 26, 2013","$545,000",37.59414,-122.50108,CA,Single-Family Home,545000,"$653,000",94044,,,,Sold,SAN MATEO
135,572 Moana Way,2.0,3.0,Pacifica,"1,140 sqft","Sep 25, 2013","$623,000",37.631447,-122.48315,CA,Single-Family Home,623000,"$733,000",94044,,,,Sold,SAN MATEO
136,345 Esplanade Ave,4.0,8.0,Pacifica,"5,824 sqft","Sep 25, 2013","$333,000",37.652737,-122.492455,CA,Multi-Family,333000,,94044,,,,Sold,SAN MATEO
137,27 Cadiz Ct,1.0,3.0,Pacifica,"1,040 sqft","Sep 24, 2013","$430,000",37.592804,-122.49434,CA,Single-Family Home,430000,"$663,000",94044,,,,Sold,SAN MATEO
138,7 Alisal Ct,2.5,4.0,Pacifica,"1,970 sqft","Sep 24, 2013","$825,000",37.65396,-122.47312,CA,Single-Family Home,825000,"$891,000",94044,,,,Sold,SAN MATEO
