id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
48,115 Shadowhill Cir,3.0,3.0,San Ramon,"1,812 sqft","Dec 31, 1969",$0,37.774166,-121.992836,CA,Townhome,698000,,94583,,40,,For Sale,CONTRA COSTA
49,400 Heather Ridge Ct,3.0,4.0,San Ramon,"3,003 sqft","Dec 31, 1969",$0,37.74391,-121.9192,CA,Single-Family Home,1099000,,94582,,9,,For Sale,CONTRA COSTA
50,2652 Basswood Dr,3.0,4.0,San Ramon,"1,811 sqft","Dec 31, 1969",$0,37.771023,-121.917984,CA,Single-Family Home,799000,,94582,,28,,For Sale,CONTRA COSTA
51,Vestrella Plan,2.5,3.0,San Ramon,"1,490 sqft","Dec 31, 1969",$0,37.76498,-121.91313,CA,Single-Family Home,709900,,94582,,17,,For Sale,CONTRA COSTA
52,Mira Flores Plan,2.5,4.0,San Ramon,"1,729 sqft","Dec 31, 1969",$0,37.76498,-121.91313,CA,Single-Family Home,759900,,94582,,17,,For Sale,CONTRA COSTA
53,Fresco Plan,3.0,4.0,San Ramon,"1,835 sqft","Dec 31, 1969",$0,37.76498,-121.91313,CA,Single-Family Home,774900,,94582,,17,,For Sale,CONTRA COSTA
54,Alicante (CA) Plan,2.5,2.0,San Ramon,"1,268 sqft","Dec 31, 1969",$0,37.76498,-121.91313,CA,Single-Family Home,644900,,94582,,17,,For Sale,CONTRA COSTA
55,Cantara Plan,2.5,3.0,San Ramon,"1,596 sqft","Dec 31, 1969",$0,37.76498,-121.91313,CA,Single-Family Home,724900,,94582,,17,,For Sale,CONTRA COSTA
56,2209 Watermill Rd,2.5,3.0,San Ramon,"1,979 sqft","Dec 31, 1969",$0,37.760944,-121.907394,CA,Single-Family Home,625000,,94582,,32,,For Sale,CONTRA COSTA
57,6700 Aberdale Cir,3.0,3.0,San Ramon,"1,675 sqft","Dec 31, 1969",$0,37.74888,-121.90056,CA,Single-Family Home,749000,,94582,,14,,For Sale,CONTRA COSTA
58,Mariposa (CA) Plan,3.0,4.0,San Ramon,"2,601 sqft","Dec 31, 1969",$0,37.77787,-121.90934,CA,Single-Family Home,1024900,,94582,,20,,For Sale,CONTRA COSTA
59,Cristallo Plan,3.5,4.0,San Ramon,"2,229 sqft","Dec 31, 1969",$0,37.77787,-121.90934,CA,Single-Family Home,959900,,94582,,20,,For Sale,CONTRA COSTA
60,637 Rosincress Ct,2.5,4.0,San Ramon,"2,740 sqft","Dec 31, 1969",$0,37.777596,-121.94166,CA,Single-Family Home,1285000,,94582,,28,,For Sale,CONTRA COSTA
61,3038 Lakemont Dr #4,2.0,3.0,San Ramon,"1,778 sqft","Dec 31, 1969",$0,37.78057,-121.95171,CA,Condo,614000,,94582,,29,,For Sale,CONTRA COSTA
62,Sevilla (CA) Plan,3.0,3.0,San Ramon,"1,729 sqft","Dec 31, 1969",$0,37.76312,-121.917046,CA,Single-Family Home,809900,,94582,,20,,For Sale,CONTRA COSTA
63,Treviso (CA) Plan,5.5,5.0,San Ramon,"4,290 sqft","Dec 31, 1969",$0,37.76806,-121.91843,CA,Single-Family Home,1339900,,94582,,28,,For Sale,CONTRA COSTA
64,Ravello (CA) Plan,4.0,4.0,San Ramon,"2,902 sqft","Dec 31, 1969",$0,37.77787,-121.90934,CA,Single-Family Home,1114900,,94582,,20,,For Sale,CONTRA COSTA
65,7165 Watsonia Dr,3.0,4.0,San Ramon,"2,849 sqft","Dec 31, 1969",$0,37.772892,-121.91076,CA,Single-Family Home,1149000,,94582,,20,,For Sale,CONTRA COSTA
66,Alvarado Plan,3.0,3.0,San Ramon,"2,181 sqft","Dec 31, 1969",$0,37.76312,-121.917046,CA,Single-Family Home,913900,,94582,,25,,For Sale,CONTRA COSTA
67,Dirado Plan,4.5,4.0,San Ramon,"3,181 sqft","Dec 31, 1969",$0,37.77787,-121.90934,CA,Single-Family Home,1144900,,94582,,20,,For Sale,CONTRA COSTA
68,Orinda Plan,5.5,5.0,San Ramon,"6,645 sqft","Dec 31, 1969",$0,37.752758,-122.001816,CA,Single-Family Home,1805995,,94583,,0,,For Sale,CONTRA COSTA
69,400 Old Ranch Ct,3.0,4.0,San Ramon,"3,400 sqft","Dec 31, 1969",$0,37.73832,-121.924164,CA,Single-Family Home,1050000,,94582,,28,,For Sale,CONTRA COSTA
70,118 Arapaho Cir,,,San Ramon,"2,339 sqft","Dec 31, 1969",$0,37.754993,-121.97159,CA,Single-Family Home,940000,,94583,,35,,For Sale,CONTRA COSTA
71,118 Shadowhill Cir,3.0,4.0,San Ramon,"1,995 sqft","Dec 31, 1969",$0,37.774406,-121.99339,CA,Townhome,715000,,94583,,40,,For Sale,CONTRA COSTA
72,2444 Talavera Dr,3.0,4.0,San Ramon,"1,880 sqft","Dec 31, 1969",$0,37.76395,-121.9724,CA,Single-Family Home,774900,,94583,,60,,For Sale,CONTRA COSTA
73,620 Sunflower Ct,3.0,4.0,San Ramon,"2,494 sqft","Dec 31, 1969",$0,37.785095,-121.91948,CA,Single-Family Home,928000,,94582,,25,,For Sale,CONTRA COSTA
74,Blue Mound Court and Blue Mound Drive,2.0,3.0,San Ramon,"2,112 sqft","Dec 31, 1969",$0,37.74091,-121.93107,CA,Single-Family Home,799950,,94583,,22,,For Sale,CONTRA COSTA
75,351 Dawes Ct,5.0,5.0,San Ramon,"4,241 sqft","Dec 31, 1969",$0,37.74706,-121.88562,CA,Single-Family Home,1349900,,94582,,3,,For Sale,CONTRA COSTA
76,627 Karina Ct,4.0,4.0,San Ramon,"3,543 sqft","Dec 31, 1969",$0,37.761456,-121.89199,CA,Single-Family Home,1139000,,94582,,11,,For Sale,CONTRA COSTA
77,291 Norris Canyon Ter #C,2.0,2.0,San Ramon,"1,179 sqft","Dec 31, 1969",$0,37.777916,-121.960236,CA,Condo,459000,,94583,,,,For Sale,CONTRA COSTA
78,2675 Celaya Cir,3.0,4.0,San Ramon,"2,718 sqft","Dec 31, 1969",$0,37.766266,-121.97997,CA,Single-Family Home,985000,,94583,,62,,For Sale,CONTRA COSTA
79,7906 Persica Ct,3.0,3.0,San Ramon,"1,463 sqft","Dec 31, 1969",$0,37.777355,-121.92912,CA,Townhome,685500,,94582,,37,,For Sale,CONTRA COSTA
80,3207 Casa Grande Dr,3.0,3.0,San Ramon,"2,594 sqft","Dec 31, 1969",$0,37.745644,-121.93993,CA,Single-Family Home,864900,,94583,,18,,For Sale,CONTRA COSTA
81,1126 Hoskins Ln,3.0,4.0,San Ramon,"2,982 sqft","Dec 31, 1969",$0,37.749584,-121.891045,CA,Single-Family Home,1049000,,94582,,6,,For Sale,CONTRA COSTA
82,1122 Hawkshead Cir,5.5,5.0,San Ramon,"5,468 sqft","Dec 31, 1969",$0,37.740253,-121.98498,CA,Single-Family Home,2247995,,94583,,0,,For Sale,CONTRA COSTA
83,1100 Langton Dr San Ramon Ca,3.0,4.0,San Ramon,"2,494 sqft","Dec 31, 1969",$0,37.761864,-121.902054,CA,Single-Family Home,950000,,94582,,17,,For Sale,CONTRA COSTA
84,1100 Langton Dr,3.0,4.0,San Ramon,"2,494 sqft","Dec 31, 1969",$0,37.761864,-121.902054,CA,Single-Family Home,950000,,94582,,17,,For Sale,CONTRA COSTA
