id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
64,410 Poplar Ave,1.5,2.0,Millbrae,"1,480 sqft","Sep 26, 2013","$1,025,000",37.601536,-122.39644,CA,Single-Family Home,1025000,"$1,135,000",94030,,,,Sold,SAN MATEO
65,821 El Capitan Dr,2.0,3.0,Millbrae,"1,330 sqft","Sep 25, 2013","$1,000,500",37.59702,-122.41172,CA,Single-Family Home,1000500,"$1,185,000",94030,,,,Sold,SAN MATEO
66,252 S Ashton Ave,2.0,3.0,Millbrae,"1,470 sqft","Sep 25, 2013","$1,360,000",37.590134,-122.39281,CA,Single-Family Home,1360000,"$1,438,000",94030,,,,Sold,SAN MATEO
67,331 Helen Dr,2.5,3.0,Millbrae,"1,490 sqft","Sep 20, 2013","$1,240,500",37.60339,-122.40211,CA,Single-Family Home,1240500,"$1,213,000",94030,,,,Sold,SAN MATEO
68,15 Mateo Ave #2,2.0,2.0,Millbrae,890 sqft,"Sep 20, 2013","$501,500",37.605213,-122.39466,CA,Condo,501500,"$537,000",94030,,,,Sold,SAN MATEO
69,300 Murchison Dr #306,2.0,2.0,Millbrae,"1,060 sqft","Sep 18, 2013","$620,000",37.594795,-122.38824,CA,Condo,620000,"$648,000",94030,,,,Sold,SAN MATEO
70,1388 Broadway,2.0,2.0,Millbrae,"1,298 sqft","Sep 18, 2013","$703,000",37.609,-122.40082,CA,Condo,703000,"$766,000",94030,,,,Sold,SAN MATEO
71,333 Green Hills Dr,2.5,4.0,Millbrae,"2,440 sqft","Sep 16, 2013","$1,288,000",37.605343,-122.40247,CA,Single-Family Home,1288000,"$1,410,000",94030,,,,Sold,SAN MATEO
72,1370 Lasuen Dr,2.0,4.0,Millbrae,"2,020 sqft","Sep 16, 2013","$1,600,000",37.585323,-122.400856,CA,Single-Family Home,1600000,"$1,599,000",94030,,,,Sold,SAN MATEO
73,1388 Broadway,2.0,2.0,Millbrae,"1,147 sqft","Sep 13, 2013","$700,000",37.609,-122.40082,CA,Condo,700000,"$742,000",94030,,,,Sold,SAN MATEO
74,731 Barcelona Dr,1.0,3.0,Millbrae,"1,160 sqft","Sep 10, 2013","$953,000",37.608124,-122.412674,CA,Single-Family Home,953000,"$932,000",94030,,,,Sold,SAN MATEO
75,25 Vallejo Dr,2.0,3.0,Millbrae,"1,830 sqft","Sep 6, 2013","$1,150,000",37.5872,-122.40915,CA,Single-Family Home,1150000,"$1,410,000",94030,,,,Sold,SAN MATEO
76,460 Magnolia Ave,1.0,2.0,Millbrae,"1,140 sqft","Sep 6, 2013","$900,500",37.601826,-122.39387,CA,Single-Family Home,900500,"$924,000",94030,,,,Sold,SAN MATEO
77,836 Hawthorne Way,2.0,3.0,Millbrae,"2,670 sqft","Sep 6, 2013","$1,281,000",37.5928,-122.3937,CA,Single-Family Home,1281000,"$1,682,000",94030,,,,Sold,SAN MATEO
78,341 Marcella Way,3.0,4.0,Millbrae,"2,140 sqft","Sep 6, 2013","$1,210,000",37.58958,-122.39143,CA,Single-Family Home,1210000,"$1,605,000",94030,,,,Sold,SAN MATEO
79,880 Robin Ln,3.0,4.0,Millbrae,"2,270 sqft","Sep 6, 2013","$1,100,000",37.605934,-122.42139,CA,Single-Family Home,1100000,"$1,348,000",94030,,,,Sold,SAN MATEO
80,1375 Manzanita Dr,3.0,4.0,Millbrae,"2,430 sqft","Sep 6, 2013","$1,800,000",37.585125,-122.40163,CA,Single-Family Home,1800000,"$1,777,000",94030,,,,Sold,SAN MATEO
81,1384 Madera Way,2.0,3.0,Millbrae,"2,050 sqft","Sep 5, 2013","$1,500,000",37.588436,-122.404465,CA,Single-Family Home,1500000,"$1,579,000",94030,,,,Sold,SAN MATEO
82,301 San Jose Ave,1.0,3.0,Millbrae,"1,140 sqft","Sep 4, 2013","$288,000",37.60833,-122.39452,CA,Single-Family Home,288000,"$752,000",94030,,,,Sold,SAN MATEO
83,1550 Frontera Way #111,2.0,2.0,Millbrae,"1,150 sqft","Sep 4, 2013","$560,000",37.582752,-122.403,CA,Condo,560000,"$706,000",94030,,,,Sold,SAN MATEO
84,1041 Sycamore Dr,3.5,3.0,Millbrae,"2,230 sqft","Aug 30, 2013","$1,350,000",37.598083,-122.42061,CA,Single-Family Home,1350000,"$1,420,000",94030,,,,Sold,SAN MATEO
85,839 Murchison Dr,2.5,4.0,Millbrae,"2,450 sqft","Aug 30, 2013","$1,550,000",37.591324,-122.39294,CA,Single-Family Home,1550000,"$1,766,000",94030,,,,Sold,SAN MATEO
86,1230 Vista Grande,3.0,2.0,Millbrae,"1,970 sqft","Aug 30, 2013","$1,368,000",37.5924,-122.40642,CA,Single-Family Home,1368000,"$1,487,000",94030,,,,Sold,SAN MATEO
87,31 Aura Vis,1.0,3.0,Millbrae,"1,430 sqft","Aug 29, 2013","$831,000",37.59258,-122.404366,CA,Single-Family Home,831000,"$1,111,000",94030,,,,Sold,SAN MATEO
88,17 Jasmine Ct,3.0,4.0,Millbrae,"2,380 sqft","Aug 29, 2013","$1,300,000",37.605164,-122.40057,CA,Single-Family Home,1300000,"$1,416,000",94030,,,,Sold,SAN MATEO
89,10 Jasmine Ct,2.0,3.0,Millbrae,"1,920 sqft","Aug 27, 2013","$1,100,000",37.605457,-122.40013,CA,Single-Family Home,1100000,"$1,230,000",94030,,,,Sold,SAN MATEO
90,831 Murchison Dr,2.0,3.0,Millbrae,"1,520 sqft","Aug 27, 2013","$1,200,000",37.591255,-122.3923,CA,Single-Family Home,1200000,"$1,391,000",94030,,,,Sold,SAN MATEO
91,5 Via Canon,3.5,5.0,Millbrae,"3,130 sqft","Aug 23, 2013","$1,460,000",37.593746,-122.401276,CA,Single-Family Home,1460000,"$1,948,000",94030,,,,Sold,SAN MATEO
