id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
268,1335 Westmont Ave,3.0,4.0,Campbell,"2,778 sqft","Jul 26, 2013","$1,275,000",37.27214,-121.97392,CA,Single-Family Home,1275000,"$1,492,000",95008,,,,Sold,SANTA CLARA
269,126 Monte Villa Ct,2.5,2.0,Campbell,"1,188 sqft","Jul 26, 2013","$523,000",37.260654,-121.94707,CA,Condo,523000,"$596,000",95008,Cambrian Park,,,Sold,SANTA CLARA
270,201 Sondra Way,2.0,3.0,Campbell,"1,420 sqft","Jul 25, 2013","$970,000",37.28988,-121.96409,CA,Single-Family Home,970000,"$832,000",95008,,,,Sold,SANTA CLARA
271,1117 Archer Way,2.0,3.0,Campbell,"1,464 sqft","Jul 24, 2013","$905,000",37.270916,-121.97788,CA,Single-Family Home,905000,"$917,000",95008,,,,Sold,SANTA CLARA
272,236 Watson Dr #2,1.0,2.0,Campbell,903 sqft,"Jul 24, 2013","$391,000",37.29266,-121.94578,CA,Condo,391000,"$420,000",95008,,,,Sold,SANTA CLARA
273,790 Bucknall Rd,3.5,4.0,Campbell,"1,966 sqft","Jul 24, 2013","$926,000",37.283966,-121.96404,CA,Single-Family Home,926000,"$1,008,000",95008,,,,Sold,SANTA CLARA
274,406 Union Ave,2.5,3.0,Campbell,"1,683 sqft","Jul 23, 2013","$429,545",37.280453,-121.9356,CA,Condo,429545,"$670,000",95008,Willow Glen,,,Sold,SANTA CLARA
275,2575 Oak Park Ln,2.0,4.0,Campbell,"1,687 sqft","Jul 23, 2013","$817,000",37.27525,-121.9408,CA,Single-Family Home,817000,"$985,000",95008,Willow Glen,,,Sold,SANTA CLARA
276,5040 Pine Tree Ter,1.5,3.0,Campbell,"1,176 sqft","Jul 23, 2013","$540,000",37.270096,-121.99026,CA,Condo,540000,"$565,000",95008,West San Jose,,,Sold,SANTA CLARA
277,1043 Mcbain Ave,2.0,3.0,Campbell,"1,475 sqft","Jul 19, 2013","$775,000",37.289467,-121.93092,CA,Single-Family Home,775000,"$953,000",95008,,,,Sold,SANTA CLARA
278,131 W Hamilton Ave,,,Campbell,"3,625 sqft","Jul 19, 2013","$950,000",37.294567,-121.95211,CA,Multi-Family,950000,,95008,,,,Sold,SANTA CLARA
279,912 Campisi Way #316,2.0,3.0,Campbell,"1,661 sqft","Jul 19, 2013","$700,000",37.29053,-121.93263,CA,Condo,700000,"$791,000",95008,,,,Sold,SANTA CLARA
280,2216 Fazeli Ct,2.5,3.0,Campbell,"1,359 sqft","Jul 19, 2013","$529,000",37.270164,-121.93816,CA,Condo,529000,"$639,000",95008,Willow Glen,,,Sold,SANTA CLARA
281,1132 Capri Dr,1.5,1.0,Campbell,"1,020 sqft","Jul 18, 2013","$460,000",37.27046,-121.96065,CA,Condo,460000,"$501,000",95008,,,,Sold,SANTA CLARA
