zipCode,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,,neighborhood,walkScore,transitScore,status,county
94539,49002 Cinnamon Fern Cmn #200,2,2,Fremont,"1,274 sqft",31-Dec-69,$0 ,37.46167,-121.9141,CA,Condo,598000,,,East Industrial,37,,For Sale,ALAMEDA
94555,4794 Mallard Cmn,2.5,4,Fremont,"1,637 sqft",31-Dec-69,$0 ,37.566418,-122.04604,CA,Single-Family Home,779000,,,Ardenwood,46,,For Sale,ALAMEDA
94539,118 Mission Tierra Pl,5,4,Fremont,"3,747 sqft",31-Dec-69,$0 ,37.532692,-121.91878,CA,Single-Family Home,1978888,,,Mission San Jose,62,,For Sale,ALAMEDA
94536,554 Niles Cmn,3,3,Fremont,"1,312 sqft",31-Dec-69,$0 ,37.57953,-121.99486,CA,Townhome,545000,,,Niles,15,,For Sale,ALAMEDA
94536,4555 Meyer Park Cir,3,4,Fremont,"2,330 sqft",31-Dec-69,$0 ,37.54676,-122.00234,CA,Single-Family Home,945550,,,Glenmoor,43,,For Sale,ALAMEDA
94539,2290 Camellia Ct,2,3,Fremont,"1,540 sqft",31-Dec-69,$0 ,37.510864,-121.93613,CA,Single-Family Home,899000,,,Weibel,37,,For Sale,ALAMEDA
94539,169 Rabbit Ct,3,4,Fremont,"1,728 sqft",31-Dec-69,$0 ,37.5096,-121.918594,CA,Single-Family Home,929000,,,Vineyards - Avalon,14,,For Sale,ALAMEDA
94536,3541 Sutton Loop,2,3,Fremont,"1,996 sqft",31-Dec-69,$0 ,37.557777,-121.99945,CA,Single-Family Home,669000,,,Centerville,65,,For Sale,ALAMEDA
94538,3854 Main St,2,3,Fremont,"1,204 sqft",31-Dec-69,$0 ,37.533314,-121.95812,CA,Single-Family Home,549000,,,Irvington,75,,For Sale,ALAMEDA
94536,37047 Contra Costa Ave,2,3,Fremont,"1,347 sqft",31-Dec-69,$0 ,37.553852,-122.01446,CA,Single-Family Home,654500,,,Centerville,60,,For Sale,ALAMEDA
94539,2250 Annapolis Dr,3,5,Fremont,"2,810 sqft",31-Dec-69,$0 ,37.5195,-121.93669,CA,Single-Family Home,1550000,,,Cameron Hills,20,,For Sale,ALAMEDA
94555,34213 Gannon Ter,2.5,3,Fremont,"1,500 sqft",31-Dec-69,$0 ,37.560886,-122.05888,CA,Single-Family Home,765000,,,Ardenwood,37,,For Sale,ALAMEDA
94536,428 Sandstone Dr,3,3,Fremont,"1,416 sqft",31-Dec-69,$0 ,37.585484,-122.00251,CA,Single-Family Home,649950,,,Niles,23,,For Sale,ALAMEDA
94539,245 Kansas Way,3.5,6,Fremont,"2,605 sqft",31-Dec-69,$0 ,37.469563,-121.91529,CA,Single-Family Home,1095000,,,Warm Springs,20,,For Sale,ALAMEDA
94538,4557 Deerfield Ter,2,2,Fremont,"1,027 sqft",31-Dec-69,$0 ,37.520935,-121.9671,CA,Townhome,399000,,,Grimmer,52,,For Sale,ALAMEDA
94536,35959 Gaskell Ct,3,5,Fremont,"2,118 sqft",31-Dec-69,$0 ,37.56866,-122.018326,CA,Single-Family Home,799950,,,Brookvale,63,,For Sale,ALAMEDA
94538,4144 Margery Dr,2,3,Fremont,"1,150 sqft",31-Dec-69,$0 ,37.537144,-121.97211,CA,Single-Family Home,549888,,,South Sundale,48,,For Sale,ALAMEDA
94536,467 Altura Pl,2,4,Fremont,"1,822 sqft",31-Dec-69,$0 ,37.570606,-121.95999,CA,Single-Family Home,775000,,,Canyon Heights - Vallejo Mills,28,,For Sale,ALAMEDA
94539,45212 S Grimmer Blvd,6,5,Fremont,"5,500 sqft",31-Dec-69,$0 ,37.507202,-121.92435,CA,Single-Family Home,3490000,,,Weibel,23,,For Sale,ALAMEDA
94536,35966 Carnation Way,2,3,Fremont,"1,546 sqft",31-Dec-69,$0 ,37.57926,-122.00058,CA,Single-Family Home,699000,,,Niles,12,,For Sale,ALAMEDA
94539,2397 Marion Ave,6,5,Fremont,"4,773 sqft",31-Dec-69,$0 ,37.53367,-121.94422,CA,Single-Family Home,1888888,,,Mission Valley,40,,For Sale,ALAMEDA
94538,5748 Butano Park Dr,2,3,Fremont,"1,204 sqft",31-Dec-69,$0 ,37.51368,-121.97321,CA,Single-Family Home,599888,,,Blacow,57,,For Sale,ALAMEDA
94538,43107 Newport Dr,3,4,Fremont,"1,447 sqft",31-Dec-69,$0 ,37.519333,-121.95077,CA,Single-Family Home,698000,,,Grimmer,52,,For Sale,ALAMEDA
94538,3478 Fitzsimmons Cmn,3,3,Fremont,,31-Dec-69,$0 ,37.54632,-121.9738,CA,Townhome,698888,,,Central Downtown,62,,For Sale,ALAMEDA
94539,816 Gregory Ct,3,5,Fremont,"2,811 sqft",31-Dec-69,$0 ,37.505478,-121.92554,CA,Single-Family Home,1498000,,,Weibel,28,,For Sale,ALAMEDA
94539,49002 Cinnamon Fern Cmn #410,2,2,Fremont,"1,229 sqft",31-Dec-69,$0 ,37.46167,-121.9141,CA,Condo,588000,,,East Industrial,37,,For Sale,ALAMEDA
94539,47112 Warm Springs Blvd #138,1,2,Fremont,900 sqft,31-Dec-69,$0 ,37.486034,-121.926346,CA,Condo,335000,,,Warm Springs,55,,For Sale,ALAMEDA
94536,37963 Canterbury St,3,5,Fremont,"2,005 sqft",31-Dec-69,$0 ,37.55738,-121.996445,CA,Single-Family Home,799000,,,Centerville,69,,For Sale,ALAMEDA
94539,600 Monticello Ter,10,6,Fremont,"16,245 sqft",31-Dec-69,$0 ,37.535835,-121.91443,CA,Single-Family Home,9000000,,,Mission San Jose,38,,For Sale,ALAMEDA
94539,43359 Banda Ter,2.5,3,Fremont,"1,987 sqft",31-Dec-69,$0 ,37.525105,-121.93589,CA,Townhome,885000,,,Cameron Hills,29,,For Sale,ALAMEDA
94555,34089 Gannon Ter,,3,Fremont,"1,324 sqft",31-Dec-69,$0 ,37.56253,-122.06115,CA,Single-Family Home,690000,,,Ardenwood,25,,For Sale,ALAMEDA
94536,3321 Howard Cmn,1,2,Fremont,900 sqft,31-Dec-69,$0 ,37.55677,-121.9946,CA,Townhome,368000,,,Centerville,58,,For Sale,ALAMEDA
94538,39681 Blacow Rd,2,3,Fremont,"1,067 sqft",31-Dec-69,$0 ,37.530647,-121.98806,CA,Single-Family Home,530000,,,28 Palms,45,,For Sale,ALAMEDA
94536,4796 Thornton Ave,5.5,,Fremont,"1,200 sqft",31-Dec-69,$0 ,37.550205,-122.01964,CA,Income/Investment,140000,,,Centerville,49,,For Sale,ALAMEDA
94555,33877 Raven Ter,2,2,Fremont,"1,315 sqft",31-Dec-69,$0 ,37.579433,-122.045715,CA,Single-Family Home,539950,,,Northgate,58,,For Sale,ALAMEDA
94539,252 Sequim Cmn,2,2,Fremont,897 sqft,31-Dec-69,$0 ,37.490486,-121.924614,CA,Single-Family Home,399999,,,Warm Springs,60,,For Sale,ALAMEDA
94538,39340 Blacow Rd,2,4,Fremont,"1,620 sqft",31-Dec-69,$0 ,37.534294,-121.99348,CA,Single-Family Home,629950,,,Sundale,57,,For Sale,ALAMEDA
94555,33650 Beard Ct,,,Fremont,,31-Dec-69,$0 ,37.581135,-122.04848,CA,Lot/Land,485000,,,Northgate,51,,For Sale,ALAMEDA
94536,3530 Oakwood Ter #205,2,2,Fremont,"1,083 sqft",31-Dec-69,$0 ,37.562702,-122.00766,CA,Condo,385000,,,Centerville,71,,For Sale,ALAMEDA
94539,786 Towhee Ct,2,3,Fremont,"1,302 sqft",31-Dec-69,$0 ,37.483543,-121.916756,CA,Single-Family Home,790000,,,Warm Springs,28,,For Sale,ALAMEDA
94538,39763 Bissy Cmn,2,3,Fremont,"1,389 sqft",31-Dec-69,$0 ,37.542255,-121.97826,CA,Apt/Condo/Twnhm,425000,,,Sundale,51,,For Sale,ALAMEDA
94555,33032 Lake Huron St,2,4,Fremont,"1,629 sqft",31-Dec-69,$0 ,37.585693,-122.055466,CA,Single-Family Home,565000,,,Lakes and Birds,42,,For Sale,ALAMEDA
94536,35952 Cabrillo Dr,2,3,Fremont,"1,707 sqft",31-Dec-69,$0 ,37.55883,-122.02814,CA,Single-Family Home,599888,,,Cabrillo,40,,For Sale,ALAMEDA
94536,331 D St,2,3,Fremont,"1,144 sqft",31-Dec-69,$0 ,37.57609,-121.98704,CA,Single-Family Home,589000,,,Niles,48,,For Sale,ALAMEDA
94539,43661 Southerland Way,3,4,Fremont,"2,308 sqft",31-Dec-69,$0 ,37.520447,-121.933334,CA,Single-Family Home,1348000,,,Cameron Hills,17,,For Sale,ALAMEDA
94536,212 Black Mountain Cir,2.5,3,Fremont,"2,132 sqft",31-Dec-69,$0 ,37.587463,-122.00171,CA,Single-Family Home,855000,,,Niles,26,,For Sale,ALAMEDA
94555,3021 Wolsey Pl,3,4,Fremont,"1,673 sqft",31-Dec-69,$0 ,37.585278,-122.03903,CA,Single-Family Home,799888,,,Northgate,49,,For Sale,ALAMEDA
94555,32808 Bluebird Loop,3,3,Fremont,"2,008 sqft",31-Dec-69,$0 ,37.583916,-122.06175,CA,Single-Family Home,995000,,,Lakes and Birds,54,,For Sale,ALAMEDA
94555,34557 Melissa Ter,3,3,Fremont,"1,571 sqft",31-Dec-69,$0 ,37.55384,-122.05853,CA,Single-Family Home,710000,,,Ardenwood,55,,For Sale,ALAMEDA
94539,39611 Canyon Heights Dr,3,4,Fremont,"2,515 sqft",31-Dec-69,$0 ,37.562763,-121.9519,CA,Single-Family Home,1498998,,,Kimber - Gomes,32,,For Sale,ALAMEDA
94539,354 Sequim Cmn,2,2,Fremont,897 sqft,31-Dec-69,$0 ,37.490456,-121.92524,CA,Condo,419999,,,Warm Springs,60,,For Sale,ALAMEDA
94539,354 Sequim Cmn,2,2,Fremont,897 sqft,31-Dec-69,$0 ,37.490456,-121.92524,CA,Condo,419999,,,Warm Springs,60,,For Sale,ALAMEDA
94539,47646 Mardis St,2,3,Fremont,"1,234 sqft",31-Dec-69,$0 ,37.479122,-121.92226,CA,Single-Family Home,888000,,,Warm Springs,29,,For Sale,ALAMEDA
94536,Alta Court and Keystone Drive,4,4,Fremont,"2,800 sqft",31-Dec-69,$0 ,37.542355,-122.01244,CA,Single-Family Home,895000,,,Glenmoor,60,,For Sale,ALAMEDA
94539,49019 Feather Grass Ter,2.5,3,Fremont,"1,785 sqft",31-Dec-69,$0 ,37.46058,-121.917786,CA,Single-Family Home,788000,,,East Industrial,28,,For Sale,ALAMEDA
94539,48951 Tonalea St,3,4,Fremont,"1,655 sqft",31-Dec-69,$0 ,37.46253,-121.9133,CA,Single-Family Home,938000,,,Warm Springs,32,,For Sale,ALAMEDA
94536,4158 Jacinto Dr,2,3,Fremont,"1,484 sqft",31-Dec-69,$0 ,37.564903,-122.025475,CA,Single-Family Home,615000,,,Cabrillo,72,,For Sale,ALAMEDA
94539,315 Dana St,4,4,Fremont,"3,310 sqft",31-Dec-69,$0 ,37.531265,-121.92306,CA,Single-Family Home,1758000,,,Mission San Jose,57,,For Sale,ALAMEDA
94536,38228 Paseo Padre Pkwy #15,1,1,Fremont,750 sqft,31-Dec-69,$0 ,37.558777,-121.99033,CA,Apt/Condo/Twnhm,229000,,,Parkmont,54,,For Sale,ALAMEDA
94539,43453 Laurel Glen Cmn,2,3,Fremont,"1,961 sqft",31-Dec-69,$0 ,37.52909,-121.92693,CA,Single-Family Home,1249000,,,Mission San Jose,46,,For Sale,ALAMEDA
94539,45910 Sentinel Pl,3,4,Fremont,"2,726 sqft",31-Dec-69,$0 ,37.501846,-121.912766,CA,Single-Family Home,1899950,,,Vineyards - Avalon,8,,For Sale,ALAMEDA
94538,4569 De Silva St,2,4,Fremont,"1,686 sqft",31-Dec-69,$0 ,37.530273,-121.97522,CA,Single-Family Home,650000,,,South Sundale,49,,For Sale,ALAMEDA
94555,3150 Raleigh Ct,2,4,Fremont,"1,402 sqft",31-Dec-69,$0 ,37.57884,-122.03139,CA,Single-Family Home,659000,,,Northgate,49,,For Sale,ALAMEDA
94536,1520 Barlow Ct,2,3,Fremont,"1,938 sqft",31-Dec-69,$0 ,37.562145,-121.982155,CA,Single-Family Home,758900,,,Parkmont,55,,For Sale,ALAMEDA
94538,4792 Valpey Park Ave,2,3,Fremont,"1,242 sqft",31-Dec-69,$0 ,37.519707,-121.967636,CA,Townhome,459990,,,Grimmer,52,,For Sale,ALAMEDA
94539,45335 Whitetail Ct,3,5,Fremont,"3,166 sqft",31-Dec-69,$0 ,37.50801,-121.91555,CA,Single-Family Home,1596000,,,Vineyards - Avalon,11,,For Sale,ALAMEDA
94538,3300 Wolcott Cmn #218,2,2,Fremont,"1,013 sqft",31-Dec-69,$0 ,37.537746,-121.95786,CA,Apt/Condo/Twnhm,368000,,,Irvington,63,,For Sale,ALAMEDA
94536,4575 Glenmoor Ct,3,3,Fremont,"2,198 sqft",31-Dec-69,$0 ,37.54699,-122.005516,CA,Single-Family Home,979999,,,Glenmoor,43,,For Sale,ALAMEDA
94536,3233 Sutton Ct,3,5,Fremont,"2,534 sqft",31-Dec-69,$0 ,37.56024,-121.99742,CA,Single-Family Home,899950,,,Centerville,51,,For Sale,ALAMEDA
94538,5756 Butano Park Dr,2,4,Fremont,"1,804 sqft",31-Dec-69,$0 ,37.51353,-121.97314,CA,Single-Family Home,688888,,,Blacow,57,,For Sale,ALAMEDA
94536,3464 Turner Ct,2,4,Fremont,,31-Dec-69,$0 ,37.564632,-122.00893,CA,Single-Family Home,649888,,,Brookvale,72,,For Sale,ALAMEDA
94538,4081 Delaware Dr,4,6,Fremont,"1,604 sqft",31-Dec-69,$0 ,37.51884,-121.956215,CA,Single-Family Home,749000,,,Grimmer,55,,For Sale,ALAMEDA
94555,34840 Fremont Blvd,1,2,Fremont,,31-Dec-69,$0 ,37.5717,-122.03331,CA,Single-Family Home,700000,,,Northgate,58,,For Sale,ALAMEDA
94536,4773 Balboa Way,2,3,Fremont,"1,163 sqft",31-Dec-69,$0 ,37.55216,-122.02148,CA,Single-Family Home,499000,,,Cabrillo,,,For Sale,ALAMEDA
94536,4648 Balboa Way,2,2,Fremont,,31-Dec-69,$0 ,37.553715,-122.018974,CA,Townhome,300000,,,Cabrillo,49,,For Sale,ALAMEDA
94555,34387 Atteridge Ct,2,3,Fremont,"1,305 sqft",31-Dec-69,$0 ,37.579998,-122.03413,CA,Single-Family Home,629950,,,Northgate,,,For Sale,ALAMEDA
94539,47618 Gable Cmn,3,3,Fremont,"2,411 sqft",31-Dec-69,$0 ,37.483433,-121.914406,CA,Single-Family Home,1208888,,,Warm Springs,32,,For Sale,ALAMEDA
94538,3876 Wildflower Cmn,2.5,3,Fremont,"1,352 sqft",31-Dec-69,$0 ,37.52562,-121.95688,CA,Single-Family Home,498000,,,Irvington,72,,For Sale,ALAMEDA
94539,100 Jacaranda Dr,3,4,Fremont,"2,461 sqft",31-Dec-69,$0 ,37.55027,-121.94243,CA,Single-Family Home,1450000,,,Kimber - Gomes,26,,For Sale,ALAMEDA
94555,33630 Harrier Ter,2,4,Fremont,"1,853 sqft",31-Dec-69,$0 ,37.581924,-122.04724,CA,Single-Family Home,699950,,,Northgate,49,,For Sale,ALAMEDA
94538,42254 Blacow Rd,2,3,Fremont,"1,150 sqft",31-Dec-69,$0 ,37.52445,-121.95569,CA,Single-Family Home,675000,,,Irvington,60,,For Sale,ALAMEDA
94536,613 Amberfield Ter,2.5,4,Fremont,"1,740 sqft",31-Dec-69,$0 ,37.56715,-121.97491,CA,Single-Family Home,780000,,,Parkmont,40,,For Sale,ALAMEDA
94538,39372 Blacow Rd,3,4,Fremont,"1,763 sqft",31-Dec-69,$0 ,37.53394,-121.99279,CA,Single-Family Home,759000,,,Sundale,69,,For Sale,ALAMEDA
94539,161 Whitney Pl,,,Fremont,,31-Dec-69,$0 ,37.470287,-121.91975,CA,Unspecified,2250000,,,East Industrial,17,,For Sale,ALAMEDA
94536,36021 Blair Pl,2,3,Fremont,"1,523 sqft",31-Dec-69,$0 ,37.56683,-122.01973,CA,Single-Family Home,749950,,,Brookvale,72,,For Sale,ALAMEDA
94538,4792 Valpey Park Ave,6,3,Fremont,,31-Dec-69,$0 ,37.519707,-121.967636,CA,Apt/Condo/Twnhm,459990,,,Grimmer,52,,For Sale,ALAMEDA
94539,1322 Ocaso Camino,3.5,3,Fremont,,31-Dec-69,$0 ,37.524097,-121.931335,CA,Condo,909950,,,Cameron Hills,28,,For Sale,ALAMEDA
94555,34826 Fremont Blvd,,,Fremont,,31-Dec-69,$0 ,37.5722,-122.033134,CA,Lot/Land,1800000,,,Northgate,60,,For Sale,ALAMEDA
94538,3300 Wolcott Cmn #102,2,2,Fremont,"1,013 sqft",31-Dec-69,$0 ,37.537746,-121.95786,CA,Apt/Condo/Twnhm,360000,,,Irvington,63,,For Sale,ALAMEDA
94536,38376 Blacow Rd,2,3,Fremont,"1,871 sqft",31-Dec-69,$0 ,37.54075,-122.00623,CA,Single-Family Home,769000,,,Glenmoor,42,,For Sale,ALAMEDA
94538,3582 Ellery Cmn,3,3,Fremont,,31-Dec-69,$0 ,37.546875,-121.976685,CA,Single-Family Home,668000,,,Central Downtown,65,,For Sale,ALAMEDA
94538,39029 Guardino Dr #215,2,2,Fremont,"1,053 sqft",31-Dec-69,$0 ,37.55858,-121.9716,CA,Apt/Condo/Twnhm,370000,,,Central Downtown,52,,For Sale,ALAMEDA
94538,Residence One Plan,3,3,Fremont,"1,644 sqft",31-Dec-69,$0 ,37.54045,-121.96001,CA,Single-Family Home,684990,,,Irvington,83,,For Sale,ALAMEDA
94538,Residence One Plan,2.5,2,Fremont,"1,246 sqft",31-Dec-69,$0 ,37.55943,-122.06304,CA,Townhome,576990,,,Ardenwood,28,,For Sale,ALAMEDA
94538,Residence Three Plan,3.5,4,Fremont,"2,094 sqft",31-Dec-69,$0 ,37.54045,-121.96001,CA,Single-Family Home,769990,,,Irvington,83,,For Sale,ALAMEDA
94538,Residence Two Plan,2.5,3,Fremont,"1,712 sqft",31-Dec-69,$0 ,37.54045,-121.96001,CA,Single-Family Home,713990,,,Irvington,83,,For Sale,ALAMEDA
94538,4792 Valpey Park Ave,2,3,Fremont,"1,242 sqft",31-Dec-69,$0 ,37.519707,-121.967636,CA,Townhome,450000,,,Grimmer,55,,For Sale,ALAMEDA
94538,Residence Two Plan,3.5,3,Fremont,"1,617 sqft",31-Dec-69,$0 ,37.55943,-122.06304,CA,Townhome,691990,,,Ardenwood,28,,For Sale,ALAMEDA
94538,Residence Four Plan,3.5,4,Fremont,"1,969 sqft",31-Dec-69,$0 ,37.55943,-122.06304,CA,Townhome,751990,,,Ardenwood,28,,For Sale,ALAMEDA
94539,1161 Highland Ter,9.5,6,Fremont,"10,253 sqft",31-Dec-69,$0 ,37.517216,-121.90848,CA,Single-Family Home,4239000,,,Mission Hills,8,,For Sale,ALAMEDA
94539,45120 S Grimmer Blvd,4,6,Fremont,"3,680 sqft",31-Dec-69,$0 ,37.507423,-121.9275,CA,Single-Family Home,1899000,,,Weibel,28,,For Sale,ALAMEDA
94538,Residence Three Plan,3.5,3,Fremont,"1,701 sqft",31-Dec-69,$0 ,37.55943,-122.06304,CA,Townhome,718990,,,Ardenwood,28,,For Sale,ALAMEDA
94539,Mill Creek Rd,,,Fremont,,31-Dec-69,$0 ,37.53781,-121.921861,CA,Lot/Land,3599000,,,,,,For Sale,ALAMEDA
94536,338 Summerwood Dr,3,4,Fremont,"1,789 sqft",31-Dec-69,$0 ,37.585922,-122.00105,CA,Single-Family Home,759000,,,Niles,26,,For Sale,ALAMEDA
94539,2909 Grapevine Ter,4,4,Fremont,"3,300 sqft",31-Dec-69,$0 ,37.512356,-121.903435,CA,Single-Family Home,3500000,,,Vineyards - Avalon,0,,For Sale,ALAMEDA
94538,44850 S Grimmer Blvd #5C,,,Fremont,"1,296 sqft",31-Dec-69,$0 ,37.503464,-121.94539,CA,Income/Investment,319900,,,East Industrial,38,,For Sale,ALAMEDA
94538,44848 S Grimmer Blvd #4C,,,Fremont,"1,284 sqft",31-Dec-69,$0 ,37.50345,-121.945435,CA,Income/Investment,310000,,,East Industrial,38,,For Sale,ALAMEDA
94538,46560 Fremont Blvd #105,,,Fremont,,31-Dec-69,$0 ,37.48298,-121.94467,CA,Unspecified,399988,,,Baylands,35,,For Sale,ALAMEDA
