v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22
2191,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,-0.5,2,2730,2,358207,0.5,0.5,521654,563386,485138,-1829,25083193
2192,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0,2,4116,2,118854,-0.5,0.5,699093,741039,650156,3347,25074129
2193,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,5867,2,327407,-0.5,0.5,664257,710755,624402,757,25074188
2194,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,1,2,8389,2,418963,-0.5,0.5,699425,755379,643471,-1121,25075136
2195,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,-1.5,2,1789,2,305000,0.5,0.5,413031,441943,384119,4372,25074973
2196,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,-2,2,866,2,272584,0.5,0.5,406834,431244,374287,6245,25074951
2197,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,-2,2,1050,2,285600,0.5,0.5,435804,479384,392224,-3034,25074979
2198,0,2,0,-0.5,pleasanton,-2,2,0.5,1.5,-2,2,866,2,329000,0.5,0.5,401565,433690,373455,7318,25074958
2199,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0,2,4116,2,642600,-0.5,0.5,789806,845092,750316,1609,25074131
2200,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6262,2,659247,-0.5,0.5,695354,757936,639726,-2089,25074922
2201,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6865,2,613000,-0.5,0.5,688243,743302,633184,-2069,25074186
2202,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,5152,2,568000,-0.5,0.5,615348,676883,572274,-1591,25084942
2203,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,1.5,2,16143,2,765651,-0.5,0.5,1266077,1405345,1139469,9146,25075909
2204,0,2,0,-0.5,pleasanton,-2,2,0.5,1.5,-2,2,1121,2,193687,0.5,0.5,413728,446826,380630,569,25074972
2205,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,1.5,2,15500,2,1450000,-0.5,0.5,1517166,1699226,1350278,9185,25075889
2206,0,2,0,-0.5,pleasanton,-2,2,0.5,1.5,-2,2,1121,2,329000,0.5,0.5,403389,431626,363050,3922,25074974
2207,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0,2,4117,2,650000,-0.5,0.5,760444,813675,714817,1489,25074132
2208,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,1,2,13436,2,482488,-0.5,0.5,823550,864727,757666,3860,25075124
2209,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,1,2,10854,1,300777,-0.5,0.5,796689,852457,732954,-159,25075126
2210,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,-0.5,2,3454,2,575156,-0.5,0.5,760337,821164,722320,1011,25074133
2211,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0,2,4981,2,596000,-0.5,0.5,687000,741960,632040,8783,25084943
2212,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7800,2,409675,-0.5,0.5,768800,845680,676544,-1716,25075065
2213,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,-2,2,871,-2,178143,1,0.5,553293,614155,497964,3788,25074957
2214,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0,2,4138,2,386401,-0.5,0.5,694202,735854,652550,2391,25074134
2215,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,1,2,12344,2,309952,-0.5,0.5,811756,860461,763051,7441,25075133
2216,0,2,-0.5,-0.5,pleasanton,-2,2,0.5,1.5,-2,2,1173,2,280000,-0.5,0.5,398064,437870,362238,4214,25074969
2217,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0,2,4136,2,322708,-0.5,0.5,696536,738328,654744,1686,25074135
2218,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,1,2,12223,-2,265158,-0.5,0.5,831692,881594,765157,7444,25075135
2219,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6262,2,694466,-0.5,0.5,808536,857048,743853,3745,25074921
2220,0,2,-0.5,-0.5,pleasanton,-2,2,0.5,1.5,-1.5,2,1742,2,325000,0.5,0.5,283826,309370,258282,4761,25074970
2221,0,2,0,-0.5,pleasanton,-2,2,0.5,1.5,-2,2,1121,2,168390,0.5,0.5,402904,435136,366643,3449,25074976
2222,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,-0.5,2,3809,2,655451,-0.5,0.5,770132,824041,731625,251,25074136
2223,0,2,0,-0.5,pleasanton,-2,2,0.5,1.5,-2,2,866,2,324178,0.5,0.5,398852,426772,370932,9738,25074953
2224,0,2,0,-0.5,pleasanton,-2,2,0.5,1.5,-2,2,866,2,220366,0.5,0.5,400854,432922,360769,7475,25074956
2225,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0,2,4959,2,640000,-0.5,0.5,787939,843095,740663,-1606,25074137
2226,0,2,0,-0.5,pleasanton,-2,2,0.5,1.5,-2,2,866,2,310000,0.5,0.5,396515,432201,360829,4597,25074978
2227,0,2,2,-0.5,pleasanton,-2,2,0.5,1.5,1.5,2,15246,2,1229100,-0.5,0.5,1615346,1793034,1421504,3544,25075891
2228,0,2,-0.5,-1.5,pleasanton,-2,2,0.5,1.5,-1.5,2,1528,2,218418,0.5,0.5,395679,427333,364025,-2273,25074977
2229,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,1,2,8132,2,434389,-0.5,0.5,764073,825199,718229,2188,25075125
2230,0,2,0,-0.5,pleasanton,-2,2,0.5,1.5,-2,2,787,2,277000,1,0.5,412467,457838,371220,4598,25074954
2231,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,1,2,8314,2,708078,-0.5,0.5,764683,818211,703508,2830,25075064
2232,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7021,2,615000,-0.5,0.5,730884,782046,679722,492,25084935
2233,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6914,2,658000,-0.5,0.5,769807,823693,715921,-6085,25074897
2234,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0,2,4155,2,437654,-0.5,0.5,806975,863463,742417,4150,25083868
2235,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6914,2,720000,-0.5,0.5,876576,920405,823981,-6715,25074884
2236,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,1,2,8276,2,593454,-0.5,0.5,774010,828191,719829,1361,25075063
2237,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7840,2,619000,-0.5,0.5,749085,809012,696649,-2581,25084939
2238,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6200,2,333877,-0.5,0.5,757864,810914,704814,754,25074885
2239,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6200,2,163592,-0.5,0.5,706478,762996,657025,327,25074896
2240,0,2,2,-0.5,pleasanton,-2,2,0.5,1.5,1,2,9147,2,999900,-0.5,0.5,1187036,1317610,1068332,4609,25085032
2241,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6753,2,396364,-0.5,0.5,843451,894058,784409,-2819,25074886
2242,0,2,0,-0.5,pleasanton,-2,2,0.5,1.5,-2,2,866,2,273360,1,0.5,487748,551155,419463,9977,25074968
2243,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6228,1.5,487551,-0.5,0.5,892206,936816,829752,-4441,25074895
2244,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6262,2,613000,-0.5,0.5,677139,724539,629739,-1554,25074389
2245,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6592,2,570413,-0.5,0.5,685877,740747,637866,1333,25084936
2246,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,1,2,8296,-2,216402,-0.5,0.5,776071,830396,729507,4122,25074707
2247,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7850,2,624240,-0.5,0.5,704378,760728,648028,5942,25084938
2248,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,-2,2,1050,2,389000,-0.5,0.5,421867,480928,345931,5464,25075032
2249,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7874,2,715000,-0.5,0.5,771529,825536,717522,-6239,25074745
2250,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6481,2,367009,-0.5,0.5,758795,811911,705679,-4241,25074744
2251,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,-0.5,2,3403,2,324161,-0.5,0.5,583909,624783,548874,6010,25083869
2252,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6262,2,350496,-0.5,0.5,770066,823971,723862,1462,25074388
2253,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7214,2,407378,-0.5,0.5,763292,816722,709862,-3105,25074726
2254,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7649,-2,147154,-0.5,0.5,682868,737497,635067,-437,25074706
2255,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7052,2,209807,-0.5,0.5,673236,720363,619377,807,25074746
2256,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,-0.5,2,3879,2,324161,-0.5,0.5,590310,625729,548988,5647,25083875
2257,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6262,2,146156,-0.5,0.5,684481,739239,629723,-2051,25074390
2258,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7275,2,655451,-0.5,0.5,772723,826814,718632,-7447,25074743
2259,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6779,2,389224,-0.5,0.5,774741,828973,728257,5657,25074747
2260,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6263,2,453827,-0.5,0.5,788513,843709,725432,4914,25074902
2261,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,1,2,8016,2,308369,-0.5,0.5,842220,892753,774842,-1478,25074705
2262,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7491,2,409998,-0.5,0.5,732073,775997,673507,1914,25084937
2263,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6262,2,745265,-0.5,0.5,793733,841357,746109,-10369,25074387
2264,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6857,2,574130,-0.5,0.5,780593,835235,718146,6414,25074748
2265,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6262,2,485953,-0.5,0.5,776623,823220,730026,1875,25074391
2266,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7392,-2,94939,-0.5,0.5,761319,814611,715640,1762,25074749
2267,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6262,2,223803,-0.5,0.5,812749,853386,755857,3022,25074901
2268,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6262,-2,124391,-0.5,0.5,791476,838965,728158,4472,25074386
2269,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6534,2,625000,2,0.5,622679,722308,547958,-8425,25074727
2270,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,-0.5,2,3974,2,383659,-0.5,0.5,779449,826216,732682,815,25083870
2271,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,5002,2,465939,-0.5,0.5,778329,832812,723846,-2072,25083874
2272,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6262,-2,416440,-0.5,0.5,842221,884332,783266,-3375,25074392
2273,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7454,2,715000,-0.5,0.5,778309,825008,739394,4937,25074725
2274,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6200,2,278231,-0.5,0.5,689218,751248,634081,-2174,25074409
2275,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6391,2,658572,-0.5,0.5,764851,810742,711311,-12779,25074728
2276,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7649,2,152467,-0.5,0.5,758046,811109,712563,7409,25074703
2277,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6262,2,350094,-0.5,0.5,694852,743492,646212,-233,25074393
2278,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6491,2,358859,-0.5,0.5,885474,938602,823491,334,25074724
2279,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6235,-2,76257,-0.5,0.5,748579,808465,696178,-3112,25074385
2280,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6200,2,717426,-0.5,0.5,845333,887600,777706,-3467,25074408
2281,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6391,2,675000,-0.5,0.5,750820,803377,705771,3735,25074729
2282,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7649,-2,294893,-0.5,0.5,771902,825935,725588,4490,25074702
2283,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6490,2,343611,-0.5,0.5,754578,814944,701758,-5777,25074723
2284,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0,2,4226,2,605000,-0.5,0.5,647621,699431,615240,3598,25083871
2285,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6495,2,348048,-0.5,0.5,845372,887641,786196,-1759,25074394
2286,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6969,2,496493,-0.5,0.5,756718,809688,703748,-6388,25074407
2287,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7649,-2,142212,-0.5,0.5,840844,882886,781985,-1530,25074701
2288,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6534,2,313537,-0.5,0.5,814964,872011,774216,2643,25074722
2289,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6391,-2,98756,-0.5,0.5,836872,878716,778291,-1255,25074730
2290,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7649,2,88004,-0.5,0.5,756294,809235,710916,7247,25074700
2291,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7575,2,700000,-0.5,0.5,783050,830033,728236,6683,25074766
2292,0,2,0,-0.5,pleasanton,-2,2,0.5,1.5,-2,2,871,2,262057,1,0.5,430015,473016,391314,2641,25074966
2293,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7649,-2,292064,-0.5,0.5,689852,745040,634664,-4138,25074699
2294,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6489,2,646547,-0.5,0.5,761425,814725,708125,2386,25074721
2295,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6391,2,690000,-0.5,0.5,771692,825710,725390,6125,25074731
2296,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6748,2,560831,-0.5,0.5,759647,812822,714068,1080,25074396
2297,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6512,-2,118650,-0.5,0.5,768056,821820,714292,-1665,25074767
2298,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6489,2,306808,-0.5,0.5,856826,908236,788280,-202,25074720
2299,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6308,-2,81632,-0.5,0.5,764459,817971,726236,5751,25074383
2300,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6391,2,633847,-0.5,0.5,678101,725568,630634,-4529,25074732
2301,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7649,2,385102,-0.5,0.5,688687,743782,633592,-7715,25074697
2302,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6489,2,383547,-0.5,0.5,781379,828262,734496,-1373,25074719
2303,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6434,-2,76854,-0.5,0.5,682968,730776,628331,-4293,25074397
2304,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7647,2,535500,-0.5,0.5,686093,740980,644927,-5145,25074696
2305,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6491,2,649000,-0.5,0.5,750230,802746,697714,-1452,25074382
2306,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6752,-2,84220,-0.5,0.5,756754,809727,703781,-3379,25074733
2307,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6368,2,671947,-0.5,0.5,793056,848570,729612,3970,25074342
2308,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7542,2,86610,-0.5,0.5,773136,819524,726748,4089,25074717
2309,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6327,-2,71478,-0.5,0.5,708206,757780,651550,-1436,25074381
2310,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7458,-2,280416,-0.5,0.5,803763,860026,763575,5341,25074343
2311,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,-0.5,2,3920,2,605000,-0.5,0.5,635035,685838,603283,1925,25084986
2312,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6957,2,92583,-0.5,0.5,842024,892545,791503,-2417,25074365
2313,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0,2,4208,2,605000,-0.5,0.5,636369,687279,604551,931,25084978
2314,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6200,-2,350344,-0.5,0.5,786024,848906,731002,6779,25074344
2315,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6358,-2,64907,-0.5,0.5,670299,717220,630081,-328,25074340
2316,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6391,2,671797,-0.5,0.5,791865,847296,728516,1777,25074380
2317,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7021,-2,313918,-0.5,0.5,848151,890559,788780,-425,25074364
2318,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6233,2,590000,-0.5,0.5,671514,711805,617793,-110,25074345
2319,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6359,2,581824,-0.5,0.5,661569,721110,608643,-720,25074379
2320,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,-0.5,2,3222,2,332493,-0.5,0.5,585526,632368,556250,4285,25084985
2321,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6505,2,537217,-0.5,0.5,563410,619751,495801,2965,25074716
2322,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6197,2,628000,-0.5,0.5,709621,752198,659948,-472,25074366
2323,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7405,2,617457,-0.5,0.5,675707,723006,635165,-12011,25074734
2324,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,-0.5,2,3222,2,522280,-0.5,0.5,585433,632268,556161,4286,25084979
2325,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6321,2,666000,-0.5,0.5,790232,853451,734916,3568,25074339
2326,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6287,2,375611,-0.5,0.5,780839,827689,726180,5092,25074346
2327,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6482,2,542522,-0.5,0.5,653671,705965,607914,-1783,25074715
2328,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,1,2,9038,2,702137,-0.5,0.5,808757,857282,760232,2301,25074347
2329,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6415,-2,275295,-0.5,0.5,725035,768537,674283,-5433,25074378
2330,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,1,2,9191,2,550000,-0.5,0.5,693054,748498,630679,-4923,25074714
2331,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0,2,4978,2,617457,-0.5,0.5,713681,756502,670860,2812,25084984
2332,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,1,2,8262,2,600097,-0.5,0.5,699260,748208,636327,-3743,25074736
2333,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7222,-2,69089,-0.5,0.5,709536,759204,652773,-3190,25074446
2334,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6534,2,707000,-0.5,0.5,799623,863593,735653,1838,25074348
2335,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,1,2,8729,2,657232,-0.5,0.5,696351,745096,633679,-4263,25074673
2336,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0,2,4978,2,640000,-0.5,0.5,711158,760939,668489,1571,25084980
2337,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6269,-2,92274,-0.5,0.5,782086,829011,735161,2020,25074377
2338,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7549,2,680000,-0.5,0.5,778891,825624,732158,848,25074713
2339,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6400,2,720000,-0.5,0.5,775688,829986,729147,2391,25074737
2340,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6201,-2,79840,-0.5,0.5,762031,815373,716309,5333,25074349
2341,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6098,2,635227,-0.5,0.5,719704,762886,676522,-1004,25074368
2342,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,1,2,8179,2,337460,-0.5,0.5,794657,850283,731084,2263,25074674
2343,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7011,-2,73270,-0.5,0.5,717069,767264,674045,-2815,25074363
2344,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,1,2,8300,2,436423,-0.5,0.5,855506,915391,795621,-1416,25074831
2345,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6416,-2,89282,-0.5,0.5,664886,711428,631642,-3385,25074712
2346,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6534,2,520200,-0.5,0.5,569488,626437,512539,3412,25074738
2347,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6201,2,637500,-0.5,0.5,790454,837881,735122,2527,25074350
2348,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,-0.5,2,2525,2,611577,-0.5,0.5,688412,743485,640223,-107,25085543
2349,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,5100,2,455560,-0.5,0.5,652580,711312,613425,1550,25084981
2350,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6262,2,360706,-0.5,0.5,789970,837368,734672,2060,25074376
2351,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6534,2,572220,-0.5,0.5,735850,780001,691699,-3272,25074362
2352,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6399,2,576381,-0.5,0.5,663567,716652,630389,-3122,25074711
2353,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6098,2,614550,2,0.5,701693,757828,652574,644,25074351
2354,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6262,2,635000,-0.5,0.5,710649,753288,660904,-697,25074336
2355,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6262,2,666000,-0.5,0.5,790932,838388,735567,3082,25074375
2356,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6623,-2,109317,-0.5,0.5,771896,825929,725582,553,25074675
2357,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6215,2,346700,-0.5,0.5,735932,780088,691776,-3387,25074361
2358,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6380,2,217883,-0.5,0.5,650362,702391,611340,-3117,25074710
2359,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6553,2,580000,-0.5,0.5,650115,702124,617609,-2750,25074740
2360,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6923,2,354451,-0.5,0.5,781107,827973,726430,5762,25074676
2361,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6200,2,65505,-0.5,0.5,664948,711494,625051,-1494,25074370
2362,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6200,-2,64908,-0.5,0.5,661099,707376,621433,-355,25074360
2363,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0,2,4840,-2,337536,-0.5,0.5,783238,830232,728411,-1438,25084982
2364,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0,2,4240,-2,423092,-0.5,0.5,802068,866233,729882,5651,25074215
2365,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6404,-2,62519,-0.5,0.5,561646,612194,505481,4146,25074709
2366,0,2,2,-0.5,pleasanton,-2,2,0.5,1.5,2,2,66211,2,2650000,-0.5,0.5,3390429,4068515,2814056,19669,25085056
2367,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6262,-2,70881,-0.5,0.5,702027,751169,645865,2110,25074335
2368,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6200,2,80637,-0.5,0.5,765013,810914,719112,6476,25074353
2369,0,2,1,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6262,-2,145825,-0.5,0.5,895926,949682,824252,79,25074374
2370,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6200,2,361539,-0.5,0.5,703275,745472,647013,338,25074359
2371,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6407,2,680000,-0.5,0.5,779960,826758,733162,-453,25074708
2372,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6200,-2,238531,-0.5,0.5,673706,714128,626547,-2621,25074354
2373,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6200,2,635000,-0.5,0.5,705990,755409,656571,374,25074371
2374,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6297,2,432840,-0.5,0.5,790663,838103,727410,5094,25074373
2375,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6200,-2,222930,-0.5,0.5,714253,757108,664255,-2338,25074358
2376,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6994,-2,131146,-0.5,0.5,675534,722821,628247,-3330,25074668
2377,0,2,0.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7337,2,367300,-0.5,0.5,667605,714337,620873,-4425,25074667
2378,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,6200,2,665000,-0.5,0.5,791268,846657,727967,3582,25074355
2379,0,2,1.5,-0.5,pleasanton,-2,2,0.5,1.5,0.5,2,7000,2,347817,-0.5,0.5,802883,859085,754710,3932,25074372
