v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23
16077,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,604369,664806,549976,6785,54772133,0
16078,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,747559,799888,702705,6794,19773430,0
16079,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,279771,324534,235008,-604,19782143,0
16080,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,446415,482128,406238,5302,19826760,0
16081,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,497720,537538,457902,3219,19837942,0
16082,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,740531,814584,681289,2237,19758997,0
16083,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1684421,1886552,1482290,11229,19681711,0
16084,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,508139,538627,462406,3077,19840307,0
16085,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,641742,693081,583985,6656,19578502,0
16086,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,683958,731835,629241,4574,19791687,0
16087,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1132368,1234281,1041779,9859,19687547,0
16088,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,618227,698597,568769,6101,19576362,0
16089,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,466320,503626,429014,8582,19709840,0
16090,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,666624,773284,566630,302,19788790,0
16091,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,323445,355789,297569,2352,19802887,0
16092,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,306754,337429,282214,3610,19705894,0
16093,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1272712,1336348,1183622,29828,19647189,0
16094,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,454612,486435,418243,9136,19585822,0
16095,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,634964,692111,596866,6574,19565586,0
16096,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1220017,1281018,1159016,23289,19646782,0
16097,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,680004,720804,632404,4705,19671682,0
16098,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,608796,639236,572268,10445,19841301,0
16099,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,667499,700874,627449,6081,19701802,0
16100,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,382704,405666,352088,4239,19723667,0
16101,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,708682,744116,673248,1314,19805623,0
16102,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1011289,1061853,950612,11528,19692378,0
16103,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,886460,957377,833272,11038,19612783,0
16104,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,268689,295558,231073,2186,19831979,0
16105,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,515965,552083,474688,4165,19585932,0
16106,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,606310,654815,551742,3168,69300663,0
16107,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,668090,701494,621324,9480,19755253,0
16108,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,575261,615529,529240,5988,19805131,0
16109,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1167059,1248753,1097035,27184,19796801,0
16110,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,781303,835994,718799,11032,19676486,0
16111,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,720306,763524,677088,9151,19698553,0
16112,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,629226,660687,597765,3383,19831140,0
16113,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1368678,1437112,1272871,21083,19685780,0
16114,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,477259,524985,443851,3540,19814715,0
16115,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,759159,812300,698426,7541,19747793,0
16116,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,584649,637267,537877,-514,19590632,0
16117,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1283647,1347829,1206628,13419,19798051,0
16118,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,747161,791991,687388,10942,19691375,0
16119,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,727105,785273,676208,13568,19747991,0
16120,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1275816,1352365,1173751,15025,19765349,0
16121,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,689717,751792,620745,8630,19695529,0
16122,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,544253,582351,517040,4446,61322554,0
16123,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,588368,629554,541299,2160,82952684,0
16124,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1388059,1554626,1235373,5786,19575020,0
16125,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,592658,622291,551172,2465,82957620,0
16126,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,852712,903875,810076,5618,82960332,0
16127,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,932963,988941,867656,9050,19764904,0
16128,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,647820,693167,602473,-4135,19592107,0
16129,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,941499,1007404,885009,3569,19763277,0
16130,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,615646,689524,541768,-2532,19779542,0
16131,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,819515,860491,770344,8143,19774613,0
16132,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,435542,466030,409409,14165,19781753,0
16133,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,436103,484074,383771,-5319,19807052,0
16134,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,792753,832391,753115,3616,19590335,0
16135,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,405543,446097,364989,1538,19728099,0
16136,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,484414,508635,445661,2641,19592079,0
16137,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,264489,283003,248620,-1382,19736969,0
16138,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1099909,1176903,1011916,20903,19794846,0
16139,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,442105,468631,415579,3480,19570411,0
16140,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,708225,828623,637403,2833,19800203,0
16141,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6098,2,391000,-0.5,1,584424,625334,549359,1575,19840177,0
16142,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6615,2,69308,-0.5,1,900034,963036,846032,9824,19649763,0
16143,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,704861,775347,627326,-33829,2144652994,0
16144,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,435,2,222000,0.5,1,340225,360639,316409,5573,19818390,0
16145,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,2,2,348480,2,775000,-0.5,1,894627,966197,823057,17712,19837216,0
16146,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6098,2,176935,-0.5,1,721454,764741,678167,3229,19572077,0
16147,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,7840,2,233440,-0.5,1,607111,655680,546400,4417,19829034,0
16148,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6098,2,710000,-0.5,1,939019,985970,863897,16682,19747923,0
16149,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,-1.5,2,1785,2,272332,0.5,1,351400,386540,319774,12300,19757010,0
16150,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,-0.5,2,2480,2,356745,-0.5,1,511955,542672,470999,-15948,79841257,0
16151,0,2,0,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,7500,2,54220,-0.5,1,621414,702198,559273,1500,19758424,0
16152,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,1,2,10890,2,353735,-0.5,1,369295,395146,343444,-2540,19738415,0
16153,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,1,2,8145,2,185198,-0.5,1,963772,1011961,896308,21437,19764294,0
16154,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,1008,2,709000,1,1,952461,1133429,819116,8867,19641548,0
16155,0,2,-0.5,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,1200,2,144057,-0.5,1,571156,651118,531175,1279,19682541,0
16156,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,5662,2,491000,-0.5,1,653163,685821,613973,2459,19822312,0
16157,0,2,-0.5,-0.5,San Jose,-2,0.5,-0.5,1,-0.5,2,3223,2,175223,0.5,1,397316,417182,357584,6556,19700749,0
16158,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-2,2,871,2,208000,0.5,1,321156,343637,301887,4611,19591836,0
16159,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6000,2,386910,-0.5,1,605627,641965,563233,546,19820381,0
16160,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,-0.5,2,2178,2,358000,0.5,1,334039,370783,307316,96,19798192,0
16161,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,1089,2,273000,0.5,1,404573,428847,376253,4996,19712106,0
16162,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6300,2,488000,-0.5,1,695409,751042,646730,6689,19690694,0
16163,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,8000,2,613000,-0.5,1,665585,718832,625650,-11819,19792155,0
16164,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,1.5,2,22215,2,1268388,-0.5,1,1439876,1598262,1267091,24129,61278827,0
16165,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6000,2,217597,-0.5,1,896274,967976,824572,8391,19834733,0
16166,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,1,2,10500,2,608000,-0.5,1,973922,1032357,905747,17318,19755579,0
16167,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,-1.5,2,1512,2,387600,1,1,760929,806585,692445,783,19607933,0
16168,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6098,2,690000,-0.5,1,783729,838590,736705,3501,19776020,0
16169,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,7056,2,622000,-0.5,1,781845,836574,727116,13798,19686110,0
16170,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6098,2,233417,-0.5,1,786296,825611,723392,6329,19759239,0
16171,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,1,2,8712,2,687000,-0.5,1,830124,888233,772015,13648,19762550,0
16172,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6098,2,484500,-0.5,1,648927,687863,603502,7553,19823784,0
16173,0,2,2,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,871,2,797000,1,1,895276,975851,814701,13962,82952165,0
16174,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,-0.5,2,2700,2,196687,0.5,1,980288,1058711,901865,12703,19800579,0
16175,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,-0.5,2,2178,2,245000,1,1,539366,582515,496217,-1797,19701940,0
16176,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,7000,2,382280,-0.5,1,722537,780340,643058,17440,19695758,0
16177,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,7770,2,430344,-0.5,1,612723,680123,575960,7445,19755133,0
16178,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,5320,2,315000,-0.5,1,442830,482685,420689,1393,19785567,0
16179,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,-0.5,2,2640,2,202892,-0.5,1,334389,364484,317670,443,19721801,0
16180,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,-1.5,2,1536,2,245327,1,1,591962,662997,544605,12599,19760036,0
16181,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6216,2,400000,-0.5,1,236059,299795,167602,-2457,19576651,0
16182,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,435,2,261000,1,1,475379,518163,427841,7805,19777666,0
16183,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,5662,2,37480,-0.5,1,445275,485350,409653,2948,19718035,0
16184,0,2,-0.5,-0.5,San Jose,-2,0.5,-0.5,1,0,2,4791,2,477000,-0.5,1,645417,677688,593784,3397,19576132,0
16185,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,-1.5,2,1742,2,150000,0.5,1,295520,313251,271878,2397,69303822,0
16186,0,2,2,-0.5,San Jose,-2,0.5,-0.5,1,-1.5,2,1742,2,449000,1,1,624743,680970,568516,14228,112092941,0
16187,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,-0.5,2,2178,2,501000,-0.5,1,579304,619855,532960,7915,69299681,0
16188,0,2,-0.5,-0.5,San Jose,-2,0.5,-0.5,1,-0.5,2,2178,2,308000,0.5,1,415090,456599,369430,3804,19590644,0
16189,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6272,2,406000,-0.5,1,538159,581212,511251,1625,19819891,0
16190,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,1306,2,348000,0.5,1,472980,506089,439871,3056,19811614,0
16191,0,2,-0.5,-1.5,San Jose,-2,0.5,-0.5,1,1,2,9281,2,718250,2,1,1094196,1345861,897241,26847,82951902,0
16192,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,435,2,424000,1,1,553201,591925,503413,17374,19608630,0
16193,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,6,2,802000,-0.5,1,855235,915101,769712,-14731,19650234,0
16194,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,1,2,9583,2,502136,-0.5,1,871571,941297,819277,805,19674621,0
16195,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,0,2,4948,2,546229,-0.5,1,1227716,1473259,994450,17750,19578424,0
16196,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,-0.5,2,3200,2,320000,0.5,1,469407,492877,431854,4005,19798442,0
16197,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6534,2,419352,-0.5,1,723506,766916,672861,17993,19770847,0
16198,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,1,2,10454,2,51462,-0.5,1,492453,536774,443208,4517,19724518,0
16199,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,-1.5,2,1742,2,364000,0.5,1,547006,579826,514186,7528,19756058,0
16200,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,1.5,2,20473,2,803000,-0.5,1,771686,856571,671367,-3063,19686755,0
16201,0,2,-0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,5227,2,240000,-0.5,1,382964,409771,352327,3948,19785461,0
16202,0,2,0,-0.5,San Jose,-2,0.5,-0.5,1,2,2,52097760,2,248106,0.5,1,406766,427104,374225,3759,19818089,1
16203,0,2,-0.5,-0.5,San Jose,-2,0.5,-0.5,1,1,2,8120,2,56237,-0.5,1,861531,913223,783993,13511,19675964,0
16204,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6011,2,216039,-0.5,1,493514,523125,449098,23769,19816230,0
16205,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,-0.5,2,3600,2,361845,0.5,1,593330,622996,545864,1208,19798205,0
16206,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,-1.5,2,1742,2,225000,-0.5,1,518510,570361,456289,4499,19806195,0
16207,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,1,2,8712,2,842478,-0.5,1,1333998,1427378,1213938,8108,19710720,0
16208,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,-0.5,2,2178,2,440510,-0.5,1,680766,714804,626305,5157,19563935,0
16209,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,435,2,299503,0.5,1,577590,612245,537159,7690,19678466,0
16210,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6000,2,709000,-0.5,1,698756,782607,656831,9754,19834486,0
16211,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,-0.5,2,2613,2,546900,-0.5,1,787435,834681,740189,13129,19612500,0
16212,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,1.5,2,16988,2,146195,-0.5,1,1404435,1558923,1278036,26437,19693107,0
16213,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0,2,4940,2,360143,-0.5,1,414675,451996,373208,1583,19802539,0
16214,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,0,2,4094,2,636000,-0.5,1,839110,881065,780372,7747,19808855,0
16215,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6199,2,647000,-0.5,1,868369,911787,807583,21945,19658698,0
16216,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,1,2,8276,2,279768,-0.5,1,1251510,1339116,1151389,16907,19642997,0
16217,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6000,2,152259,-0.5,1,841337,891817,790857,6070,19676364,0
16218,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6272,2,569000,-0.5,1,668491,755395,628382,7114,19757299,0
16219,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6100,2,255406,-0.5,1,670334,717257,630114,8638,19673490,0
16220,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,0,2,4356,2,506679,-0.5,1,856538,916496,796580,5880,19566541,0
16221,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,-0.5,2,3049,2,332000,0.5,1,450034,481536,414031,18806,19799387,0
16222,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,6,2,113035,-0.5,1,597935,663708,544121,22175,19828761,0
16223,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,435,2,481000,0.5,1,588506,617931,547311,7078,19701694,0
16224,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,0,2,5000,2,301000,-0.5,1,524474,571677,482516,634,19778093,0
16225,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,-1.5,2,1742,2,269000,0.5,1,404259,436600,367876,2152,19806902,0
16226,0,2,2,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,5500,2,767035,-0.5,1,1097269,1228941,954624,6292,19583825,0
16227,0,2,2,-0.5,San Jose,-2,0.5,-0.5,1,1,2,13377,2,1484000,-0.5,1,2012144,2132873,1891415,26655,69299791,0
16228,0,2,-0.5,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,871,2,136000,0.5,1,238027,261830,216605,2324,19684608,0
16229,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,5044,2,232768,-0.5,1,365623,405842,343686,1707,19801151,0
16230,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6650,2,687000,-0.5,1,911561,957139,865983,9991,19677248,0
16231,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,-0.5,2,2178,2,327000,0.5,1,444687,484709,404665,4716,19841962,0
16232,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,1,2,8280,2,538096,-0.5,1,901843,946935,856751,15129,19796125,0
16233,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,5227,2,270285,-0.5,1,537837,575486,494810,5054,19809614,0
16234,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6240,2,323607,-0.5,1,732029,768630,695428,14963,19833044,0
16235,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,1,2,11625,2,709000,-0.5,1,800495,872540,752465,5560,19672346,0
16236,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0,2,4530,2,629000,-0.5,1,627145,696131,583245,-2603,69228445,0
16237,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,5150,2,43731,-0.5,1,272823,330116,240084,9875,19729743,0
16238,0,2,-0.5,-0.5,San Jose,-2,0.5,-0.5,1,1,2,9583,2,355000,-0.5,1,399616,443574,347666,3446,19806664,0
16239,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6970,2,685962,-0.5,1,778624,817555,731907,133,19776342,0
16240,0,2,2,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,5500,2,560000,-0.5,1,516761,578772,449582,-814,19823095,0
16241,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0,2,4992,2,303000,-0.5,1,453108,493888,416859,-503,19783120,0
16242,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,-1.5,2,1771,2,202000,0.5,1,369316,406248,339771,9529,19563452,0
16243,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,7630,2,115341,-0.5,1,712252,769232,648149,-1255,19799226,0
16244,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,4,2,420000,-0.5,1,537258,596356,478160,-6314,19840878,0
16245,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,1306,2,273000,1,1,416596,458256,379102,7752,19724797,0
16246,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6098,2,577290,-0.5,1,693666,783843,652046,10321,19690702,0
16247,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,-0.5,2,3920,2,740000,-0.5,1,938036,1003699,881754,3834,19561417,0
16248,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6969,2,311000,-0.5,1,463840,496309,422094,9876,19703805,0
16249,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,-1.5,2,1742,2,209000,0.5,1,323655,359257,288053,3746,19571185,0
16250,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,5900,2,592000,-0.5,1,773007,858038,695706,-8894,19674915,0
16251,0,2,2,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,7492,2,907671,-0.5,1,1329109,1422147,1236071,-25737,19575218,0
16252,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,1306,2,202879,0.5,1,333908,360621,303856,3640,19705860,0
16253,0,2,-0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,5100,2,330000,-0.5,1,495290,525007,440808,5229,19558769,0
16254,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,7998,2,76115,-0.5,1,738790,820057,672299,-18301,19660736,0
16255,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6060,2,553000,-0.5,1,675384,736169,634861,4640,19771589,0
16256,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6098,2,475000,-0.5,1,651079,703165,618525,4103,19564005,0
16257,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,1306,2,433000,0.5,1,493043,547278,453600,-1380,89474426,0
16258,0,2,1.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6534,2,363694,-0.5,1,623554,660967,586141,7699,19816995,0
16259,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6200,2,508000,-0.5,1,647876,693227,609003,9636,19828501,0
16260,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6372,2,546000,-0.5,1,874022,917723,830321,9527,19674943,0
16261,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,1,2,8276,2,359621,-0.5,1,897992,951872,853092,10389,19689112,0
16262,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,4,2,56606,-0.5,1,512667,553680,461400,589,19786734,0
16263,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,6175,2,508000,-0.5,1,533683,592388,501662,8225,19833655,0
16264,0,2,2,-0.5,San Jose,-2,0.5,-0.5,1,2,2,28226,2,1179029,-0.5,1,1393741,1616740,1101055,-2342,19784678,0
16265,0,2,0.5,-0.5,San Jose,-2,0.5,-0.5,1,0.5,2,7917,2,82815,-0.5,1,811358,884380,762677,22402,19688048,0
16266,0,2,1,-0.5,San Jose,-2,0.5,-0.5,1,-2,2,435,2,207000,0.5,1,370363,392585,351845,-1368,19736035,0
